customer_id,segment,region,acquisition_channel,plan_type,tenure_days,current_mrr,avg_monthly_revenue,lifetime_revenue,recent_sessions_30d,recent_sessions_90d,usage_trend,feature_adoption_score_recent,support_tickets_30d,support_tickets_90d,nps_score_recent,failed_payments_90d,payment_failure_flag,renewal_near_flag,contraction_flag,churn_flag,at_risk_flag
C000193,SMB,LATAM,Organic,Growth,588,121.66,120.38,2407.54,53,129,0.85,54.898,2,6,31.0769,0,0,1,0,0,0
C000194,SMB,LATAM,Affiliate,Basic,936,0.0,119.11,3335.21,0,18,-2.0,0.0,0,16,-18.25,0,0,0,0,1,0
C000195,Mid-Market,APAC,Outbound,Growth,61,216.85,215.88,647.63,35,81,1.0,60.98,0,2,20.8889,0,0,1,0,0,1
C000196,Enterprise,North America,Affiliate,Growth,1385,117.78,117.25,5393.65,62,185,0.0,57.9975,1,2,27.75,0,0,1,0,0,0
C000197,SMB,LATAM,Organic,Growth,1000,105.34,104.86,3355.63,43,112,2.0,60.0225,0,0,27.6667,0,0,1,0,0,0
C000198,Enterprise,North America,Outbound,Enterprise,1327,912.47,913.08,43827.78,326,1079,-9.25,100.0,2,4,41.2308,0,0,0,0,0,0
C000199,Startup,Europe,Paid Search,Growth,998,127.95,128.41,3980.6,63,219,0.0,54.0475,0,4,25.8462,0,0,1,0,0,1
C000200,Enterprise,Europe,Organic,Pro,44,428.9,419.2,5030.35,125,209,3.25,83.1325,1,1,35.1429,0,0,0,0,0,0
C000201,Enterprise,North America,Referral,Pro,954,734.61,726.04,26137.44,118,399,-3.3,92.5725,2,2,29.1538,0,0,0,0,0,0
C000202,Startup,Europe,Paid Search,Growth,128,0.0,108.64,434.57,13,62,-1.25,41.6625,4,17,-8.0833,1,1,0,0,1,0
C000203,Mid-Market,LATAM,Referral,Pro,754,1203.31,1197.17,29929.3,135,435,-3.5,93.2825,2,4,34.9231,0,0,1,0,0,0
C000204,Enterprise,North America,Outbound,Enterprise,454,833.32,820.95,12314.27,198,538,8.5,99.8775,2,3,46.5833,0,0,1,0,0,0
C000205,Enterprise,APAC,Partner,Pro,823,254.53,255.99,9215.62,103,368,-2.5,96.8175,2,3,33.0769,0,0,0,1,0,0
C000206,Enterprise,Europe,Partner,Enterprise,1104,3543.23,3532.33,137760.8,350,1054,0.5,100.0,0,6,44.6923,0,0,0,0,0,0
C000207,Mid-Market,North America,Paid Search,Growth,351,271.42,272.58,3271.0,55,163,-1.25,62.424,0,5,24.9231,0,0,1,0,0,1
C000208,Startup,Europe,Paid Search,Basic,41,50.67,51.03,102.06,16,25,-0.5,24.11,1,1,15.6667,0,0,1,0,0,1
C000209,Enterprise,North America,Organic,Enterprise,1112,1726.69,1718.41,82483.81,155,412,5.0,98.32,3,5,44.0833,0,0,0,0,0,0
C000210,Mid-Market,North America,Paid Search,Basic,285,0.0,66.05,594.44,0,25,-2.6667,0.0,0,5,-21.1429,1,1,0,0,1,0
C000211,Mid-Market,Europe,Organic,Pro,1120,487.19,487.16,17050.73,129,301,6.3,85.152,1,4,34.3077,0,0,1,0,0,0
C000212,SMB,North America,Partner,Basic,418,30.69,30.61,428.5,41,156,-4.0,38.285,4,10,11.5385,0,0,1,0,0,1
C000213,Mid-Market,North America,Paid Search,Basic,277,0.0,20.08,160.61,0,23,-1.5,0.0,0,7,-16.125,2,1,0,1,1,0
C000214,Startup,LATAM,Paid Search,Basic,826,37.61,37.19,1115.67,32,87,1.15,34.622,4,5,5.2308,0,0,0,0,0,1
C000215,Mid-Market,North America,Partner,Pro,398,986.35,987.31,13822.34,78,222,1.5,83.755,1,4,36.8333,0,0,1,0,0,0
C000216,Startup,LATAM,Organic,Growth,1106,336.08,337.66,11480.34,38,94,1.6,49.834,3,5,23.6154,0,0,1,0,0,0
C000217,Mid-Market,LATAM,Partner,Growth,1399,144.09,144.39,6353.33,44,130,0.75,61.8475,1,1,29.8333,0,0,1,0,0,0
C000218,Enterprise,North America,Partner,Growth,1364,109.07,110.33,5295.77,44,146,-1.0,61.5325,1,3,27.9167,0,0,0,0,0,0
C000219,SMB,Europe,Outbound,Basic,836,62.33,61.23,1836.86,55,189,-0.25,43.365,3,6,20.0,0,0,0,0,0,0
C000220,SMB,North America,Paid Search,Basic,111,0.0,65.85,197.54,0,30,-2.4,0.0,0,8,-16.8889,1,1,0,1,1,0
C000221,SMB,Europe,Outbound,Growth,1327,203.46,202.12,9095.38,46,136,-0.5,53.66,2,5,23.3846,0,0,1,0,0,0
C000222,Enterprise,North America,Partner,Pro,819,0.0,159.59,4149.33,31,101,0.75,64.4125,5,9,-1.4615,0,0,0,0,1,0
C000223,Mid-Market,APAC,Outbound,Growth,447,565.82,565.34,8480.11,62,205,-3.75,65.9875,1,4,25.9167,0,0,1,0,0,0
C000224,SMB,North America,Organic,Basic,1200,91.56,91.89,3675.55,51,141,2.35,43.21,2,5,19.0,0,0,1,0,0,0
C000225,SMB,Europe,Referral,Growth,423,147.82,147.7,2067.82,79,231,2.55,67.4125,2,6,27.2308,0,0,1,0,0,0
C000226,SMB,North America,Organic,Growth,1049,120.03,120.44,4215.44,63,197,0.25,57.595,1,5,21.8333,0,0,1,0,0,0
C000227,SMB,North America,Organic,Growth,256,0.0,239.26,1914.12,0,33,-2.25,24.03,0,11,-10.3,1,1,0,0,1,0
C000228,Enterprise,Europe,Outbound,Pro,626,566.4,572.56,13741.39,220,678,7.8,96.755,3,5,32.8462,0,0,0,0,0,0
C000229,Mid-Market,Europe,Affiliate,Enterprise,676,1472.78,1482.77,35586.58,81,261,-0.75,90.45,2,7,40.6154,0,0,0,0,0,1
C000230,SMB,APAC,Paid Search,Growth,1243,192.19,192.76,7710.58,30,106,-1.75,53.0725,2,10,25.4615,0,0,1,0,0,0
C000231,Enterprise,North America,Partner,Enterprise,814,1315.84,1346.58,48476.85,171,569,-0.05,100.0,0,1,42.0,0,0,0,0,0,1
C000232,SMB,North America,Paid Search,Growth,217,187.9,186.65,1493.22,48,122,-1.4,59.918,0,7,32.2308,0,0,1,0,0,0
C000233,Enterprise,North America,Paid Search,Growth,1485,213.94,213.44,10244.89,106,260,-2.8,63.044,2,4,26.0,0,0,1,0,0,0
C000234,SMB,North America,Affiliate,Pro,347,0.0,564.99,6779.87,19,148,-1.75,64.905,3,18,-1.8182,0,0,0,0,1,0
C000235,Mid-Market,APAC,Paid Search,Pro,765,519.78,509.88,18355.69,51,195,-5.25,82.635,2,6,34.0769,0,0,0,0,0,0
C000236,Enterprise,APAC,Outbound,Enterprise,427,3011.82,2982.63,44739.52,133,313,2.85,99.744,1,2,43.4615,0,0,1,0,0,0
C000237,SMB,APAC,Referral,Basic,438,0.0,27.16,325.91,0,18,0.0,0.0,0,8,-19.5,0,0,0,0,1,0
C000238,Mid-Market,North America,Outbound,Growth,859,116.28,117.81,4241.16,76,232,3.75,65.7975,4,8,24.3077,0,0,0,1,0,0
C000239,Enterprise,Europe,Organic,Enterprise,1050,1420.6,1392.17,50118.18,219,550,0.55,98.986,0,1,43.6154,0,0,0,0,0,0
C000240,Startup,LATAM,Paid Search,Basic,528,0.0,39.65,634.34,3,28,0.25,27.54,0,13,-13.8889,2,1,0,1,1,0
C000241,Startup,North America,Affiliate,Basic,1242,0.0,45.35,2176.87,0,6,0.0,0.0,0,7,-21.75,0,0,0,0,1,0
C000242,Mid-Market,Europe,Organic,Growth,630,267.81,268.54,5370.83,74,192,-0.2,63.024,2,4,30.9231,0,0,1,0,0,0
C000243,SMB,North America,Organic,Growth,1370,150.74,151.23,6956.57,34,119,-1.75,57.3225,2,5,27.3077,0,0,1,0,0,0
C000244,Startup,North America,Paid Search,Growth,420,0.0,77.46,929.51,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000245,SMB,APAC,Partner,Growth,553,135.08,135.87,2581.48,80,215,0.25,60.716,2,6,21.7692,0,0,1,0,0,0
C000246,Mid-Market,North America,Outbound,Enterprise,1391,1445.47,1447.61,69485.31,126,447,1.5,88.9625,1,3,42.0769,0,0,0,0,0,1
C000247,SMB,APAC,Affiliate,Growth,359,162.56,162.7,1952.44,49,138,2.25,63.5775,1,7,18.8462,0,0,1,0,0,1
C000248,SMB,North America,Paid Search,Growth,879,199.85,200.86,5824.86,36,125,-1.75,58.37,0,2,24.0769,0,0,1,0,0,0
C000249,Enterprise,North America,Outbound,Pro,311,561.42,555.37,6664.46,80,237,2.0,87.915,0,2,36.8462,0,0,0,0,0,0
C000250,SMB,North America,Paid Search,Basic,1252,0.0,52.0,2027.85,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000251,Enterprise,North America,Outbound,Enterprise,1237,726.37,724.89,28995.63,182,603,-2.5,98.7125,1,3,41.6923,0,0,1,0,0,0
C000252,SMB,Europe,Referral,Basic,761,45.1,44.81,1613.2,33,97,0.75,42.385,1,5,11.6923,0,0,0,0,0,0
C000253,Enterprise,North America,Partner,Pro,1229,354.13,356.59,17116.38,111,359,3.75,85.3375,1,3,35.3846,0,0,0,1,0,0
C000254,Mid-Market,Europe,Organic,Pro,1006,408.09,408.08,13874.81,42,138,1.25,77.2725,2,6,32.6154,0,0,1,0,0,0
C000255,Startup,APAC,Organic,Growth,502,210.95,209.45,3560.59,51,158,-2.25,56.5425,0,1,22.2308,0,0,1,0,0,0
C000256,Enterprise,North America,Outbound,Growth,1287,188.07,188.98,9070.95,46,131,0.0,57.8,1,3,27.5,0,0,0,0,0,1
C000257,SMB,North America,Organic,Growth,417,0.0,222.69,2894.91,0,14,0.0,0.0,0,5,-1.0,0,0,0,0,1,0
C000258,Startup,Europe,Paid Search,Basic,1234,0.0,46.12,1752.59,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C000259,Startup,LATAM,Paid Search,Growth,1240,292.52,292.35,12278.57,40,109,-0.75,53.008,2,7,19.3077,0,0,1,0,0,1
C000260,Mid-Market,Europe,Organic,Pro,616,610.22,607.59,14582.25,169,384,6.05,90.854,3,4,32.2308,0,0,0,0,0,0
C000261,Startup,North America,Paid Search,Basic,286,0.0,58.93,530.41,0,15,-2.0,0.0,0,15,-16.6667,1,1,0,0,1,0
C000262,SMB,Europe,Paid Search,Basic,1261,72.16,72.22,2960.92,27,96,-3.85,44.376,1,6,8.6923,0,0,1,0,0,1
C000263,Startup,Europe,Affiliate,Basic,1011,0.0,39.94,1437.79,0,12,-1.0,0.0,0,8,-17.5714,0,0,0,0,1,0
C000264,SMB,North America,Referral,Growth,106,0.0,68.98,137.96,13,73,-2.75,47.325,8,16,-2.9231,2,1,0,0,1,0
C000265,SMB,North America,Outbound,Growth,3,125.52,122.24,1466.92,12,12,12.0,56.83,3,3,23.0,0,0,0,0,0,0
C000266,SMB,APAC,Affiliate,Growth,592,0.0,216.16,3674.7,0,11,-2.0,0.0,0,15,-12.2857,1,1,0,0,1,0
C000267,SMB,North America,Paid Search,Growth,687,0.0,166.78,3168.78,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000268,Startup,North America,Paid Search,Basic,915,0.0,51.92,1869.26,0,12,0.0,0.0,0,4,-34.3333,0,0,0,0,1,0
C000269,Mid-Market,North America,Affiliate,Basic,571,0.0,37.61,601.71,1,26,-2.1,35.705,4,10,-7.7273,1,1,0,0,1,0
C000270,SMB,Europe,Affiliate,Basic,584,0.0,22.78,387.31,0,14,-1.2,0.0,0,21,-19.3333,2,1,0,1,1,0
C000271,Mid-Market,Europe,Referral,Growth,1068,282.91,278.37,10021.42,89,284,-0.25,70.425,0,3,25.0769,0,0,1,0,0,0
C000272,Startup,North America,Outbound,Growth,1477,147.23,146.39,6880.42,37,93,-0.85,51.276,2,3,29.2308,0,0,1,0,0,0
C000273,Startup,Europe,Outbound,Pro,1100,0.0,388.42,13983.16,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000274,SMB,Europe,Paid Search,Basic,50,40.65,40.48,80.97,68,102,2.2667,43.824,2,2,12.625,0,0,1,0,0,0
C000275,SMB,North America,Affiliate,Growth,852,0.0,260.28,9370.08,0,58,-4.6,0.0,0,16,-8.8889,0,0,0,1,1,0
C000276,SMB,APAC,Paid Search,Basic,602,0.0,81.86,1391.68,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000277,Mid-Market,North America,Affiliate,Pro,799,306.43,310.08,11163.02,108,308,-4.15,89.962,1,4,30.3846,0,0,0,0,0,0
C000278,SMB,North America,Affiliate,Basic,317,92.89,93.85,1126.15,39,108,1.55,41.145,4,9,14.6154,0,0,0,0,0,0
C000279,SMB,APAC,Organic,Growth,1409,150.98,150.39,7068.15,68,239,-2.6,69.4675,2,4,27.4615,0,0,1,0,0,0
C000280,Mid-Market,LATAM,Organic,Growth,1394,125.33,125.79,5786.47,76,209,-0.05,71.154,2,3,30.3077,0,0,1,0,0,0
C000281,Startup,North America,Partner,Basic,718,0.0,48.32,1014.68,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000282,SMB,LATAM,Outbound,Growth,730,0.0,118.5,2844.06,0,29,-3.5,0.0,0,11,-5.3333,0,0,0,0,1,0
C000283,SMB,Europe,Partner,Growth,488,94.33,93.6,1591.19,57,167,2.25,54.2525,1,6,24.3846,0,0,1,0,0,0
C000284,SMB,North America,Outbound,Growth,766,218.25,219.21,5918.65,26,76,1.1,62.425,1,6,24.2308,0,0,0,0,0,0
C000285,Startup,LATAM,Paid Search,Basic,735,0.0,50.09,1202.23,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C000286,Mid-Market,LATAM,Referral,Enterprise,90,1965.88,1928.84,11573.02,136,360,5.0,93.675,0,0,49.0,0,0,0,0,0,0
C000287,Enterprise,North America,Outbound,Pro,1267,518.98,518.72,24898.65,183,430,5.85,97.026,1,2,39.5385,0,0,0,1,0,0
C000288,Startup,Europe,Paid Search,Growth,490,0.0,197.34,4736.21,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000289,Mid-Market,North America,Partner,Pro,694,194.79,194.81,4480.58,126,320,-0.55,85.066,1,5,36.3846,0,0,1,0,0,0
C000290,Mid-Market,North America,Organic,Pro,790,319.64,321.6,8683.07,137,432,-5.25,87.15,1,5,36.1667,0,0,1,0,0,0
C000291,SMB,APAC,Organic,Basic,240,0.0,71.3,356.52,0,15,-1.0,0.0,0,11,-7.1667,1,1,0,1,1,0
C000292,Mid-Market,Europe,Organic,Pro,1103,269.29,263.58,12651.67,164,493,3.5,98.715,1,1,33.5385,0,0,0,0,0,0
C000293,Mid-Market,Europe,Partner,Basic,70,65.05,64.71,194.14,33,66,1.1,46.584,2,4,10.3636,0,0,1,0,0,1
C000294,Enterprise,Europe,Paid Search,Pro,1015,256.5,260.91,9392.92,252,721,-9.35,97.338,0,2,34.3846,0,0,0,0,0,1
C000295,Enterprise,Europe,Partner,Pro,685,463.19,444.48,5333.74,140,441,-2.5,93.93,0,3,37.5833,0,0,1,0,0,0
C000296,Startup,North America,Organic,Growth,664,0.0,303.34,6370.09,0,16,0.0,0.0,0,4,-13.3333,1,1,0,1,1,0
C000297,SMB,APAC,Referral,Pro,228,636.87,637.16,5734.46,112,352,3.5,79.9225,4,8,36.6154,0,0,0,0,0,0
C000298,SMB,Europe,Partner,Basic,853,23.91,23.96,647.05,37,122,-2.0,40.7425,3,6,6.3333,1,1,1,0,0,1
C000299,Startup,Europe,Outbound,Basic,1084,80.57,80.65,2903.33,22,48,2.0,39.7925,0,1,14.9167,0,0,1,0,0,0
C000300,SMB,Europe,Partner,Growth,1481,331.65,329.62,16151.16,69,236,-3.5,58.3725,2,7,20.1538,0,0,1,0,0,1
C000301,Enterprise,North America,Organic,Pro,968,1489.17,1504.42,49645.71,139,430,4.15,83.5075,2,3,37.0,0,0,1,0,0,0
C000302,Startup,North America,Paid Search,Basic,263,68.11,67.76,609.81,25,84,-1.5,33.105,2,3,11.6923,0,0,1,0,0,0
C000303,SMB,North America,Outbound,Growth,1496,92.7,92.51,4440.65,56,182,-0.25,61.8225,4,12,23.0769,0,0,1,0,0,0
C000304,Enterprise,North America,Outbound,Pro,154,552.13,560.78,3364.7,112,308,-0.6,86.126,1,4,36.6154,0,0,1,0,0,0
C000305,SMB,Europe,Affiliate,Pro,449,0.0,903.52,10842.26,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000306,SMB,APAC,Outbound,Growth,1295,148.46,147.74,6352.93,73,183,-0.15,57.716,4,7,28.9231,0,0,1,0,0,0
C000307,Enterprise,North America,Paid Search,Growth,1061,242.84,242.56,8732.16,66,227,-1.0,71.335,1,2,22.2308,0,0,1,0,0,0
C000308,SMB,North America,Outbound,Basic,558,0.0,37.57,676.31,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C000309,Startup,Europe,Organic,Growth,1031,185.7,184.73,6096.01,60,170,1.0,56.025,1,2,27.3846,0,0,1,0,0,0
C000310,Startup,North America,Affiliate,Basic,1310,0.0,19.81,831.85,0,18,-2.0,0.0,0,12,-21.25,2,1,0,1,1,0
C000311,Enterprise,APAC,Outbound,Pro,501,308.61,308.2,7396.86,96,305,-2.5,95.54,2,3,33.0,0,0,0,1,0,0
C000312,SMB,North America,Outbound,Basic,499,54.85,55.15,937.51,29,84,1.85,41.0075,3,7,15.7692,0,0,1,0,0,0
C000313,SMB,North America,Paid Search,Growth,1327,138.36,137.72,5784.27,57,187,0.25,62.7175,1,3,23.0,0,0,1,0,0,0
C000314,Startup,North America,Affiliate,Pro,1085,266.39,267.7,9637.09,90,226,1.5,71.274,2,5,36.6154,0,0,1,0,0,0
C000315,SMB,APAC,Organic,Basic,1082,0.0,43.9,1448.57,0,16,0.0,0.0,0,3,-27.6667,1,1,0,1,1,0
C000316,Enterprise,North America,Paid Search,Pro,516,528.31,539.54,12948.87,77,247,-0.25,79.09,2,3,32.3846,0,0,0,1,0,0
C000317,SMB,Europe,Partner,Growth,407,154.58,154.88,2168.35,55,156,-1.5,63.268,7,10,26.1538,0,0,1,0,0,0
C000318,Enterprise,North America,Paid Search,Pro,410,471.93,480.37,11528.99,167,565,-5.25,94.1175,2,5,35.9231,0,0,0,0,0,0
C000319,SMB,North America,Paid Search,Enterprise,88,2093.96,2024.73,24296.71,137,473,-2.0,94.7775,2,5,33.5385,0,0,0,0,0,0
C000320,SMB,APAC,Partner,Growth,332,0.0,139.66,1117.28,11,54,1.5,49.35,2,15,2.1818,2,1,0,1,1,0
C000321,Enterprise,North America,Referral,Enterprise,1020,2956.54,3006.87,99226.82,289,906,5.25,100.0,1,4,40.4615,0,0,0,0,0,0
C000322,SMB,North America,Referral,Pro,1343,303.61,307.76,14772.67,39,107,1.0,73.4825,1,7,34.5833,0,0,0,0,0,0
C000323,SMB,Europe,Paid Search,Growth,576,345.98,348.48,7318.14,80,201,6.8,68.0375,2,5,26.1538,0,0,0,0,0,0
C000324,Enterprise,APAC,Paid Search,Pro,119,734.14,753.65,9043.76,191,493,-2.05,94.908,1,1,36.4615,0,0,0,1,0,1
C000325,SMB,North America,Affiliate,Growth,26,138.76,140.58,140.58,72,72,18.0,69.25,1,1,32.0,0,0,1,0,0,0
C000326,SMB,North America,Organic,Growth,1167,142.51,141.73,5527.33,34,115,1.0,58.6475,1,4,27.3846,0,0,1,0,0,0
C000327,Enterprise,APAC,Outbound,Pro,1153,501.73,501.22,18545.26,125,408,1.25,90.91,2,6,41.0,0,0,1,0,0,0
C000328,SMB,Europe,Paid Search,Enterprise,1455,1945.93,1956.16,93895.49,237,642,9.0,96.9,7,8,40.25,0,0,1,0,0,0
C000329,SMB,LATAM,Organic,Basic,1302,90.01,89.05,4007.39,32,110,-2.6,38.902,4,7,13.4615,0,0,0,0,0,1
C000330,Startup,LATAM,Partner,Basic,508,0.0,30.15,452.22,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000331,SMB,Europe,Paid Search,Basic,675,0.0,66.24,1589.79,4,23,-1.6667,22.1367,5,12,-17.9091,0,0,0,0,1,0
C000332,SMB,North America,Partner,Basic,957,21.22,21.16,698.12,21,62,1.0,32.6975,1,9,8.8462,0,0,0,0,0,1
C000333,Mid-Market,North America,Organic,Pro,1045,426.99,424.98,14024.29,114,378,-0.7,89.505,0,2,37.6154,1,1,1,0,0,0
C000334,SMB,LATAM,Organic,Growth,205,0.0,284.57,1707.44,0,36,-3.6667,0.0,0,11,-10.7143,0,0,0,0,1,0
C000335,Mid-Market,LATAM,Organic,Pro,816,253.62,253.62,6847.84,91,314,-2.0,88.5,0,1,35.8462,0,0,1,0,0,1
C000336,SMB,APAC,Organic,Basic,285,0.0,26.98,215.82,6,40,-1.0,29.63,5,18,-15.9167,1,1,0,0,1,0
C000337,SMB,Europe,Referral,Basic,43,60.75,60.17,180.52,36,49,0.7,48.17,1,1,8.1429,0,0,0,0,0,0
C000338,SMB,North America,Affiliate,Growth,1036,278.7,279.48,9781.65,70,164,2.0,58.174,3,13,20.2308,0,0,1,0,0,0
C000339,Mid-Market,Europe,Partner,Growth,1210,182.24,182.06,7100.47,49,127,1.75,64.1475,0,2,25.1667,0,0,1,0,0,0
C000340,SMB,Europe,Partner,Pro,59,206.7,196.42,589.25,72,161,0.2,78.91,0,0,37.3333,0,0,1,0,0,0
C000341,SMB,Europe,Paid Search,Growth,496,0.0,81.79,1226.81,0,12,0.0,0.0,0,5,-10.25,1,1,0,1,1,0
C000342,Enterprise,LATAM,Partner,Enterprise,1078,1477.32,1470.63,52942.69,146,380,2.95,94.616,0,0,39.0,0,0,1,0,0,0
C000343,Mid-Market,Europe,Organic,Pro,569,280.32,283.21,6797.02,89,305,0.45,86.5525,2,5,32.8462,0,0,0,0,0,0
C000344,SMB,North America,Referral,Growth,466,0.0,168.0,2519.93,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000345,Enterprise,Europe,Referral,Enterprise,133,1559.35,1550.44,7752.18,345,811,11.25,100.0,0,1,43.3846,0,0,1,0,0,0
C000346,SMB,Europe,Paid Search,Growth,1130,131.53,131.75,5006.41,62,175,2.3,59.795,2,5,21.5385,0,0,1,0,0,0
C000347,Startup,APAC,Paid Search,Pro,10,985.77,985.77,0.0,64,64,32.0,79.865,0,0,35.5,0,0,1,0,0,0
C000348,SMB,Europe,Partner,Growth,89,202.63,206.63,2479.51,61,177,1.25,67.15,1,2,28.7692,0,0,0,0,0,0
C000349,Startup,Europe,Paid Search,Growth,1036,0.0,259.5,8823.1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000350,SMB,Europe,Outbound,Growth,1261,231.23,232.5,9532.69,49,120,-0.95,58.548,3,5,20.1538,0,0,1,0,0,0
C000351,Mid-Market,Europe,Referral,Pro,705,431.9,434.75,9999.33,89,281,-1.25,85.7475,0,1,25.0769,0,0,1,0,0,0
C000352,Startup,North America,Paid Search,Pro,1440,423.93,423.65,19911.36,123,351,6.75,83.505,2,3,33.9231,0,0,1,0,0,0
C000353,Mid-Market,APAC,Partner,Enterprise,1065,1188.61,1171.37,42169.46,253,626,4.35,95.38,0,0,42.0769,0,0,1,0,0,0
C000354,Enterprise,APAC,Outbound,Growth,847,210.11,212.18,6365.46,105,249,1.75,72.194,1,2,23.3846,0,0,0,0,0,0
C000355,Mid-Market,Europe,Affiliate,Growth,33,123.35,120.7,241.4,68,84,1.0,67.63,1,2,13.8,0,0,1,0,0,0
C000356,Mid-Market,Europe,Affiliate,Pro,2,949.31,937.85,2813.55,19,19,19.0,84.61,0,0,51.0,0,0,0,0,0,0
C000357,Mid-Market,North America,Organic,Pro,1284,336.29,336.97,14152.72,147,462,3.15,96.4125,2,6,34.2308,0,0,1,0,0,0
C000358,Enterprise,Europe,Partner,Enterprise,160,1575.28,1555.72,9334.33,152,449,1.5,100.0,2,2,45.9167,0,0,1,0,0,0
C000359,SMB,Europe,Affiliate,Basic,1376,49.61,49.7,2385.38,26,71,-0.5,39.8125,0,4,14.1538,0,0,0,0,0,0
C000360,SMB,LATAM,Partner,Pro,381,380.65,381.47,4577.62,92,287,1.4,81.285,3,8,35.3846,1,1,1,0,0,0
C000361,SMB,North America,Outbound,Growth,232,381.5,381.24,2668.65,41,118,-2.05,58.986,2,4,22.6923,0,0,1,0,0,0
C000362,SMB,LATAM,Partner,Basic,157,45.14,44.66,223.31,40,99,3.6,47.665,1,5,15.8462,0,0,1,0,0,0
C000363,SMB,North America,Paid Search,Basic,1075,0.0,45.98,1655.3,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000364,Mid-Market,Europe,Partner,Pro,155,348.03,353.04,2118.22,72,195,-2.1,78.31,1,6,35.8462,0,0,1,0,0,0
C000365,Startup,Europe,Paid Search,Basic,1294,0.0,55.87,2346.38,0,14,-1.0,0.0,0,8,-26.0,1,1,0,0,1,0
C000366,Enterprise,North America,Outbound,Enterprise,731,1324.13,1345.34,48432.39,122,385,1.3,94.6075,0,5,41.6154,0,0,0,0,0,0
C000367,SMB,Europe,Organic,Growth,794,102.26,103.12,2784.16,81,244,1.85,54.72,1,3,24.9231,0,0,1,0,0,0
C000368,Startup,LATAM,Paid Search,Basic,941,0.0,45.37,1315.84,0,0,0.0,0.0,0,1,-38.0,0,0,0,1,1,0
C000369,Startup,Europe,Paid Search,Basic,1425,0.0,73.1,2850.9,0,9,0.0,0.0,0,5,-18.5,0,0,0,0,1,0
C000370,SMB,North America,Outbound,Enterprise,343,2462.84,2511.81,30141.76,168,434,1.1,96.93,1,6,36.7692,0,0,1,0,0,1
C000371,SMB,Europe,Paid Search,Growth,983,0.0,161.81,5016.01,9,38,1.75,45.355,3,16,-10.0,2,1,0,0,1,0
C000372,Startup,North America,Outbound,Growth,480,0.0,159.49,3827.69,0,64,-4.3333,0.0,0,10,-7.625,0,0,0,1,1,0
C000373,SMB,Europe,Outbound,Growth,768,0.0,133.47,3203.34,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000374,SMB,Europe,Partner,Growth,940,130.87,130.22,3906.57,30,89,2.5,52.085,2,6,19.9231,0,0,1,0,0,1
C000375,SMB,North America,Outbound,Pro,171,312.63,315.89,1895.33,108,333,0.2,89.9375,0,1,37.6923,0,0,1,0,0,0
C000376,SMB,Europe,Outbound,Growth,1011,0.0,85.56,2823.41,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000377,SMB,LATAM,Referral,Growth,388,120.81,121.54,1580.01,64,175,1.4,56.605,2,4,26.4615,0,0,1,0,0,0
C000378,SMB,LATAM,Paid Search,Basic,328,0.0,82.52,742.71,0,17,-2.0,0.0,0,8,-15.8333,0,0,0,0,1,0
C000379,Startup,North America,Referral,Basic,939,45.44,45.65,1369.46,58,147,1.6,37.64,0,5,17.0769,0,0,0,0,0,0
C000380,Startup,North America,Paid Search,Growth,1093,0.0,141.3,5086.97,1,46,-3.25,40.3,0,11,-5.5556,0,0,0,1,1,0
C000381,SMB,Europe,Organic,Basic,1456,0.0,46.91,2111.07,0,25,-3.5,0.0,0,13,-21.8571,1,1,0,1,1,0
C000382,Mid-Market,North America,Affiliate,Pro,91,775.88,772.7,3090.8,137,371,-2.1,89.792,2,6,39.1538,0,0,1,0,0,0
C000383,Enterprise,Europe,Partner,Enterprise,66,840.18,848.52,10182.19,180,472,-5.4,98.2575,2,3,39.4,0,0,0,0,0,0
C000384,Enterprise,North America,Paid Search,Pro,1145,516.77,495.76,23796.4,88,336,-4.5,81.9,1,5,30.2308,0,0,0,0,0,1
C000385,SMB,North America,Organic,Basic,1472,53.33,53.32,2612.76,30,107,-1.5,39.3475,1,5,15.0,0,0,1,0,0,0
C000386,SMB,Europe,Paid Search,Growth,1331,164.41,167.25,8027.9,77,205,-1.35,62.284,1,3,24.1538,0,0,0,0,0,0
C000387,SMB,North America,Paid Search,Basic,1316,0.0,61.68,2529.08,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
