customer_id,segment,region,acquisition_channel,plan_type,tenure_days,current_mrr,avg_monthly_revenue,lifetime_revenue,churn_risk_score,revenue_risk_score,retention_priority_score,risk_tier,main_risk_driver,recommended_action,recommendation_context,at_risk_flag,payment_failure_flag,renewal_near_flag,contraction_flag,usage_trend,support_tickets_90d,nps_score_recent,feature_adoption_score_recent,failed_payments_90d
C002807,Mid-Market,Europe,Organic,Pro,1077,545.48,548.25,18092.29,74.33,75.05,74.58,high,usage decline,product adoption campaign,Tier=high; driver=usage decline; churn_risk=74.3; revenue_risk=75.0; priority=74.6; current_mrr=$545.48.,1,1,1,1,-5.75,5,31.25,81.2375,1
C000370,SMB,North America,Outbound,Enterprise,343,2462.84,2511.81,30141.76,31.6,97.04,54.5,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=31.6; revenue_risk=97.0; priority=54.5; current_mrr=$2462.84.,1,0,1,0,1.1,6,36.7692,96.93,0
C000497,SMB,North America,Paid Search,Pro,1336,534.11,535.99,23047.73,43.33,75.03,54.42,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=43.3; revenue_risk=75.0; priority=54.4; current_mrr=$534.11.,0,0,1,0,-8.0,5,39.25,78.255,0
C002418,SMB,North America,Outbound,Pro,1114,252.54,251.74,9314.48,55.36,52.49,54.36,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=55.4; revenue_risk=52.5; priority=54.4; current_mrr=$252.54.,1,0,1,0,-3.6,9,26.8462,71.756,0
C000484,Enterprise,APAC,Outbound,Enterprise,295,2063.88,2077.33,24927.96,32.0,95.83,54.34,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=32.0; revenue_risk=95.8; priority=54.3; current_mrr=$2063.88.,0,0,0,0,-7.6,3,41.3077,97.71,0
C000875,Mid-Market,North America,Outbound,Enterprise,451,4167.87,4145.77,62186.53,30.11,99.25,54.31,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=30.1; revenue_risk=99.2; priority=54.3; current_mrr=$4167.87.,0,0,1,0,-2.4,4,38.3846,98.67,0
C000440,Enterprise,APAC,Paid Search,Enterprise,907,1795.41,1790.36,53710.7,32.03,95.69,54.31,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=32.0; revenue_risk=95.7; priority=54.3; current_mrr=$1795.41.,0,0,1,0,-3.5,2,43.0769,98.4,0
C002763,Enterprise,Europe,Paid Search,Enterprise,964,1191.45,1188.09,42771.23,34.67,90.6,54.25,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=34.7; revenue_risk=90.6; priority=54.2; current_mrr=$1191.45.,0,0,0,0,-5.75,4,43.3846,96.27,0
C002240,Enterprise,North America,Outbound,Growth,167,204.81,201.16,2413.93,60.0,43.46,54.21,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=60.0; revenue_risk=43.5; priority=54.2; current_mrr=$204.81.,1,0,0,1,-4.5,9,25.6667,69.2775,0
C001044,Enterprise,APAC,Organic,Pro,941,504.88,502.36,18084.79,44.0,72.93,54.13,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=44.0; revenue_risk=72.9; priority=54.1; current_mrr=$504.88.,1,0,0,0,-4.6,3,30.6154,74.695,0
C000654,Enterprise,LATAM,Partner,Enterprise,297,2524.0,2514.83,30177.94,30.8,97.13,54.02,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=30.8; revenue_risk=97.1; priority=54.0; current_mrr=$2524.00.,0,0,0,0,-3.8,3,45.3846,100.0,0
C001451,Mid-Market,North America,Paid Search,Pro,1061,442.22,439.81,15833.11,46.0,68.87,54.0,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=46.0; revenue_risk=68.9; priority=54.0; current_mrr=$442.22.,0,0,1,0,-4.25,9,31.5385,87.02,0
C002129,Startup,Europe,Partner,Pro,1418,684.62,685.8,31546.98,38.83,82.1,53.97,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=38.8; revenue_risk=82.1; priority=54.0; current_mrr=$684.62.,1,0,1,0,-1.5,5,26.9231,69.3075,0
C002384,SMB,Europe,Outbound,Pro,915,650.22,649.61,21437.03,40.0,79.92,53.97,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=40.0; revenue_risk=79.9; priority=54.0; current_mrr=$650.22.,0,0,0,0,-4.5,8,37.4615,78.245,0
C000510,SMB,North America,Partner,Growth,1160,432.49,431.91,16844.44,46.0,68.44,53.85,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=46.0; revenue_risk=68.4; priority=53.9; current_mrr=$432.49.,0,0,1,0,-4.0,6,26.8462,60.4075,0
C000576,Enterprise,North America,Partner,Enterprise,949,1467.43,1457.45,46638.29,32.67,93.11,53.82,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=32.7; revenue_risk=93.1; priority=53.8; current_mrr=$1467.43.,0,0,1,0,-4.0,1,43.4615,95.7625,0
C001690,Mid-Market,North America,Partner,Enterprise,1371,804.7,822.66,39487.76,36.83,85.36,53.82,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=36.8; revenue_risk=85.4; priority=53.8; current_mrr=$804.70.,1,0,0,0,-3.25,2,37.8333,100.0,0
C002341,Startup,North America,Paid Search,Pro,876,1062.33,1058.8,38116.69,34.57,89.29,53.72,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=34.6; revenue_risk=89.3; priority=53.7; current_mrr=$1062.33.,0,0,0,1,-2.65,4,36.4615,78.738,0
C001665,SMB,LATAM,Referral,Enterprise,717,1362.76,1348.69,32368.45,33.22,91.76,53.71,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=33.2; revenue_risk=91.8; priority=53.7; current_mrr=$1362.76.,1,0,1,0,-0.65,5,40.4615,84.55,0
C000229,Mid-Market,Europe,Affiliate,Enterprise,676,1472.78,1482.77,35586.58,32.5,92.94,53.65,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=32.5; revenue_risk=92.9; priority=53.6; current_mrr=$1472.78.,1,0,0,0,-0.75,7,40.6154,90.45,0
C003395,SMB,North America,Partner,Pro,1003,461.61,469.48,16901.41,44.5,70.42,53.57,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=44.5; revenue_risk=70.4; priority=53.6; current_mrr=$461.61.,1,0,0,0,-2.75,9,27.5385,68.6825,0
C003411,Enterprise,North America,Organic,Enterprise,1409,2684.62,2702.74,129731.32,29.33,98.49,53.54,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=29.3; revenue_risk=98.5; priority=53.5; current_mrr=$2684.62.,0,0,0,0,-5.7,2,45.7692,100.0,0
C002335,SMB,Europe,Referral,Pro,668,353.84,353.97,8495.36,49.33,61.33,53.53,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=49.3; revenue_risk=61.3; priority=53.5; current_mrr=$353.84.,1,0,0,0,-4.0,5,27.6154,73.5875,0
C002156,Mid-Market,North America,Organic,Pro,776,612.13,606.29,21826.42,40.0,78.62,53.52,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=40.0; revenue_risk=78.6; priority=53.5; current_mrr=$612.13.,0,0,0,0,-5.5,6,32.0833,85.4025,0
C002327,Mid-Market,APAC,Organic,Pro,1000,323.16,321.63,10613.75,50.0,59.59,53.36,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=50.0; revenue_risk=59.6; priority=53.4; current_mrr=$323.16.,1,0,1,0,-7.0,3,32.3333,99.7575,0
C001519,Enterprise,LATAM,Outbound,Pro,760,746.64,742.46,20046.3,37.33,83.03,53.32,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=37.3; revenue_risk=83.0; priority=53.3; current_mrr=$746.64.,0,0,0,0,-12.25,5,36.8462,96.0575,0
C001663,SMB,Europe,Organic,Pro,1236,421.24,419.88,20154.41,45.33,68.08,53.29,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=45.3; revenue_risk=68.1; priority=53.3; current_mrr=$421.24.,0,0,0,1,-4.25,5,34.4615,74.885,0
C001879,Mid-Market,LATAM,Outbound,Enterprise,405,1799.11,1801.26,43230.21,30.5,95.54,53.26,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=30.5; revenue_risk=95.5; priority=53.3; current_mrr=$1799.11.,0,0,0,0,-3.75,3,39.4167,100.0,0
C001476,Mid-Market,North America,Affiliate,Enterprise,1047,1246.17,1246.68,44880.49,32.83,91.17,53.25,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=32.8; revenue_risk=91.2; priority=53.2; current_mrr=$1246.17.,0,0,0,0,-3.25,5,43.0769,97.105,0
C001019,Enterprise,North America,Affiliate,Pro,1452,670.85,667.32,32031.27,38.0,81.58,53.25,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=38.0; revenue_risk=81.6; priority=53.2; current_mrr=$670.85.,0,0,1,0,-9.15,3,35.7692,85.3625,0
C002697,SMB,APAC,Affiliate,Basic,1319,83.97,84.06,3530.69,71.31,19.72,53.25,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=71.3; revenue_risk=19.7; priority=53.2; current_mrr=$83.97.,1,1,1,0,-2.15,8,8.3846,40.07,1
C000461,Enterprise,LATAM,Outbound,Enterprise,414,1463.21,1395.31,33487.38,32.0,92.53,53.19,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=32.0; revenue_risk=92.5; priority=53.2; current_mrr=$1463.21.,0,0,0,0,-5.35,3,44.1538,100.0,0
C000198,Enterprise,North America,Outbound,Enterprise,1327,912.47,913.08,43827.78,34.67,87.46,53.15,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=34.7; revenue_risk=87.5; priority=53.1; current_mrr=$912.47.,0,0,0,0,-9.25,4,41.2308,100.0,0
C001731,SMB,APAC,Outbound,Growth,333,125.23,124.17,1241.72,67.08,27.12,53.09,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=67.1; revenue_risk=27.1; priority=53.1; current_mrr=$125.23.,1,1,1,0,-4.0,5,23.5385,55.325,1
C000656,SMB,APAC,Paid Search,Pro,706,381.82,382.03,9168.72,47.33,63.59,53.02,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=47.3; revenue_risk=63.6; priority=53.0; current_mrr=$381.82.,1,0,1,0,-8.25,2,33.0833,74.35,0
C001951,Enterprise,North America,Outbound,Pro,121,896.22,895.59,10747.09,36.0,84.61,53.01,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=36.0; revenue_risk=84.6; priority=53.0; current_mrr=$896.22.,1,0,0,1,1.8,6,28.5385,88.8725,0
C002728,SMB,APAC,Outbound,Growth,1449,191.52,190.88,8398.9,57.5,44.64,53.0,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=57.5; revenue_risk=44.6; priority=53.0; current_mrr=$191.52.,1,1,1,0,-1.65,8,17.6923,54.89,1
C003343,SMB,APAC,Referral,Growth,1367,156.32,155.89,7014.94,60.97,38.21,53.0,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=61.0; revenue_risk=38.2; priority=53.0; current_mrr=$156.32.,1,0,1,0,-4.6,11,22.4615,50.8375,0
C001551,Enterprise,Europe,Referral,Pro,1091,838.55,841.81,27779.69,35.33,85.59,52.92,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=35.3; revenue_risk=85.6; priority=52.9; current_mrr=$838.55.,0,0,1,0,-4.0,2,37.0,92.615,0
C002127,Startup,North America,Referral,Basic,1053,97.97,98.79,3358.99,68.8,23.31,52.88,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=68.8; revenue_risk=23.3; priority=52.9; current_mrr=$97.97.,1,0,1,0,-3.65,7,14.0,36.365,0
C002657,Enterprise,Europe,Paid Search,Enterprise,1422,722.3,730.23,26288.14,36.71,82.87,52.87,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=36.7; revenue_risk=82.9; priority=52.9; current_mrr=$722.30.,0,0,1,0,-3.4,4,36.9231,99.854,0
C000134,Mid-Market,North America,Organic,Growth,664,153.53,153.56,3224.66,62.21,35.5,52.86,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=62.2; revenue_risk=35.5; priority=52.9; current_mrr=$153.53.,1,1,1,0,-2.75,8,22.1667,63.4725,1
C002027,Mid-Market,Europe,Outbound,Pro,579,681.99,684.16,13683.19,38.0,80.35,52.82,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=38.0; revenue_risk=80.3; priority=52.8; current_mrr=$681.99.,0,0,1,0,-6.25,3,31.6154,94.7475,0
C002877,Enterprise,Europe,Organic,Enterprise,505,3017.11,3052.32,73255.65,28.0,98.72,52.75,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=28.0; revenue_risk=98.7; priority=52.8; current_mrr=$3017.11.,1,0,0,1,1.0,3,37.7692,100.0,0
C002505,Enterprise,Europe,Partner,Enterprise,1441,5078.71,5027.98,226258.88,27.08,99.89,52.56,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=27.1; revenue_risk=99.9; priority=52.6; current_mrr=$5078.71.,0,0,1,0,-2.75,2,38.5833,100.0,0
C001281,Mid-Market,North America,Paid Search,Pro,382,327.23,328.94,4276.22,49.75,57.78,52.56,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=49.8; revenue_risk=57.8; priority=52.6; current_mrr=$327.23.,1,0,1,0,-2.75,6,32.9231,85.1975,0
C002735,Enterprise,LATAM,Referral,Enterprise,839,1376.11,1385.53,49879.13,31.0,92.48,52.52,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=31.0; revenue_risk=92.5; priority=52.5; current_mrr=$1376.11.,0,0,0,1,-2.5,3,44.4167,100.0,0
C002546,SMB,LATAM,Outbound,Growth,916,223.84,225.77,6547.22,54.67,48.51,52.51,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=54.7; revenue_risk=48.5; priority=52.5; current_mrr=$223.84.,1,0,1,0,-3.25,5,16.6667,58.945,0
C001360,Enterprise,North America,Partner,Pro,965,834.01,815.13,29344.59,34.67,85.41,52.43,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=34.7; revenue_risk=85.4; priority=52.4; current_mrr=$834.01.,0,0,0,0,-11.5,4,38.6667,84.6425,0
C000061,SMB,Europe,Affiliate,Pro,110,1140.0,1143.64,4574.57,34.52,85.37,52.32,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=34.5; revenue_risk=85.4; priority=52.3; current_mrr=$1140.00.,1,0,1,0,-1.25,4,27.8462,77.8675,0
C003327,SMB,North America,Partner,Enterprise,1267,1666.15,1673.04,65248.72,29.13,94.86,52.14,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=29.1; revenue_risk=94.9; priority=52.1; current_mrr=$1666.15.,0,1,1,0,7.0,5,45.7692,99.794,1
C003290,Mid-Market,North America,Paid Search,Enterprise,1231,2342.34,2340.85,93634.11,27.47,97.83,52.1,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=27.5; revenue_risk=97.8; priority=52.1; current_mrr=$2342.34.,0,0,1,0,-2.0,4,42.4167,100.0,0
C001942,Mid-Market,North America,Partner,Pro,1133,564.42,563.57,21415.77,39.02,76.38,52.1,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=39.0; revenue_risk=76.4; priority=52.1; current_mrr=$564.42.,0,0,1,0,-3.75,4,28.6667,95.285,0
C000422,SMB,APAC,Paid Search,Pro,454,1267.4,1255.44,18831.63,31.6,90.07,52.06,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=31.6; revenue_risk=90.1; priority=52.1; current_mrr=$1267.40.,1,0,1,0,4.0,6,34.6667,72.13,0
C000474,SMB,APAC,Paid Search,Enterprise,800,1255.1,1243.34,33570.09,31.04,90.9,51.99,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=31.0; revenue_risk=90.9; priority=52.0; current_mrr=$1255.10.,0,0,1,0,-3.35,2,39.2308,89.58,0
C000642,Mid-Market,Europe,Outbound,Pro,128,919.28,904.23,4521.14,35.33,82.56,51.86,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=35.3; revenue_risk=82.6; priority=51.9; current_mrr=$919.28.,0,0,1,0,-7.75,2,39.6154,92.3575,0
C000235,Mid-Market,APAC,Paid Search,Pro,765,519.78,509.88,18355.69,40.0,73.52,51.73,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=40.0; revenue_risk=73.5; priority=51.7; current_mrr=$519.78.,0,0,0,0,-5.25,6,34.0769,82.635,0
C003247,SMB,North America,Organic,Growth,341,233.76,235.91,2830.92,54.06,47.38,51.72,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=54.1; revenue_risk=47.4; priority=51.7; current_mrr=$233.76.,1,0,1,0,-3.25,5,17.8462,54.995,0
C002907,Enterprise,APAC,Partner,Pro,563,669.49,669.51,12051.26,36.68,79.53,51.68,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=36.7; revenue_risk=79.5; priority=51.7; current_mrr=$669.49.,0,0,1,0,-3.8,3,36.0769,96.8275,0
C001763,Enterprise,North America,Organic,Enterprise,1505,2918.4,2939.28,144024.6,26.27,98.74,51.63,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=26.3; revenue_risk=98.7; priority=51.6; current_mrr=$2918.40.,1,0,1,0,3.15,4,42.6923,96.636,0
C000501,SMB,North America,Referral,Pro,1338,388.15,387.09,17032.08,44.02,65.76,51.63,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=44.0; revenue_risk=65.8; priority=51.6; current_mrr=$388.15.,0,0,1,0,-3.7,7,36.3846,84.074,0
C001610,Mid-Market,North America,Paid Search,Pro,1317,567.73,565.17,24867.41,38.0,76.89,51.61,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=38.0; revenue_risk=76.9; priority=51.6; current_mrr=$567.73.,0,0,1,0,-4.9,3,30.3077,90.276,0
C001729,Enterprise,LATAM,Organic,Enterprise,831,658.64,665.71,23965.57,35.83,80.64,51.51,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=35.8; revenue_risk=80.6; priority=51.5; current_mrr=$658.64.,0,0,0,1,-3.75,2,44.9231,100.0,0
C002572,Mid-Market,Europe,Referral,Pro,92,871.64,882.98,3531.94,35.33,81.36,51.44,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=35.3; revenue_risk=81.4; priority=51.4; current_mrr=$871.64.,0,0,1,0,-4.2,2,43.7692,93.316,0
C000223,Mid-Market,APAC,Outbound,Growth,447,565.82,565.34,8480.11,39.02,74.22,51.34,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=39.0; revenue_risk=74.2; priority=51.3; current_mrr=$565.82.,0,0,1,0,-3.75,4,25.9167,65.9875,0
C000552,Mid-Market,Europe,Partner,Pro,908,343.84,345.58,10367.36,46.0,61.27,51.34,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=46.0; revenue_risk=61.3; priority=51.3; current_mrr=$343.84.,0,0,1,0,-4.25,8,33.0769,94.215,0
C001654,Enterprise,North America,Paid Search,Pro,615,722.63,735.69,17656.46,34.67,82.22,51.31,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=34.7; revenue_risk=82.2; priority=51.3; current_mrr=$722.63.,0,0,0,0,-8.5,4,39.0833,95.62,0
C001715,Mid-Market,North America,Referral,Pro,533,425.83,428.74,7717.29,43.33,66.03,51.28,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=43.3; revenue_risk=66.0; priority=51.3; current_mrr=$425.83.,0,0,1,0,-8.1,5,37.2308,90.784,0
C001803,SMB,North America,Outbound,Pro,819,401.61,399.72,10792.56,43.69,65.24,51.23,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=43.7; revenue_risk=65.2; priority=51.2; current_mrr=$401.61.,0,0,1,0,-3.65,6,35.7692,92.626,0
C002717,SMB,Europe,Paid Search,Pro,849,374.81,375.3,9757.83,44.73,63.19,51.19,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=44.7; revenue_risk=63.2; priority=51.2; current_mrr=$374.81.,1,1,1,0,-0.6,5,32.6154,76.8825,1
C000262,SMB,Europe,Paid Search,Basic,1261,72.16,72.22,2960.92,69.65,16.81,51.16,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=69.7; revenue_risk=16.8; priority=51.2; current_mrr=$72.16.,1,0,1,0,-3.85,6,8.6923,44.376,0
C002581,Startup,APAC,Paid Search,Basic,931,137.48,136.91,4107.37,61.28,32.17,51.09,medium,usage decline,product adoption campaign,Tier=medium; driver=usage decline; churn_risk=61.3; revenue_risk=32.2; priority=51.1; current_mrr=$137.48.,1,0,1,0,-2.8,5,12.3077,36.644,0
C000324,Enterprise,APAC,Paid Search,Pro,119,734.14,753.65,9043.76,34.97,80.94,51.06,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=35.0; revenue_risk=80.9; priority=51.1; current_mrr=$734.14.,1,0,0,1,-2.05,1,36.4615,94.908,0
C001912,Enterprise,Europe,Outbound,Enterprise,165,1327.14,1317.4,3952.21,31.8,86.51,50.95,medium,failed payments,monitor only,Tier=medium; driver=failed payments; churn_risk=31.8; revenue_risk=86.5; priority=51.0; current_mrr=$1327.14.,0,1,1,1,2.25,3,43.4615,97.4775,1
C003103,Mid-Market,LATAM,Partner,Enterprise,1487,1349.4,1357.97,81478.25,28.43,92.59,50.89,medium,usage decline,monitor only,Tier=medium; driver=usage decline; churn_risk=28.4; revenue_risk=92.6; priority=50.9; current_mrr=$1349.40.,0,0,0,0,-3.85,2,44.8462,94.0325,0
C001697,Mid-Market,LATAM,Outbound,Pro,803,959.42,950.79,24720.42,31.15,87.34,50.82,medium,support burden,customer success outreach,Tier=medium; driver=support burden; churn_risk=31.1; revenue_risk=87.3; priority=50.8; current_mrr=$959.42.,0,0,1,0,-1.75,6,28.9231,82.605,0
