subscription_id,customer_id,subscription_start_date,subscription_end_date,monthly_revenue,contract_type,billing_cycle,status
SUB000386,C000386,2022-07-09,,164.41,Annual,Annual,active
SUB000387,C000387,2022-04-24,2025-11-30,61.39,Monthly,Monthly,churned
SUB000388,C000388,2025-06-27,2026-02-24,471.18,Monthly,Monthly,churned
SUB000389,C000389,2025-09-28,,641.81,Annual,Quarterly,active
SUB000390,C000390,2022-08-24,,454.38,Annual,Quarterly,active
SUB000391,C000391,2025-02-12,,957.06,Annual,Annual,active
SUB000392,C000392,2022-10-03,2025-08-23,162.87,Monthly,Monthly,churned
SUB000393,C000393,2023-07-23,,80.95,Monthly,Monthly,active
SUB000394,C000394,2024-06-30,,206.54,Monthly,Monthly,active
SUB000395,C000395,2025-01-11,,187.17,Monthly,Quarterly,active
SUB000396,C000396,2025-08-26,,1425.29,Annual,Annual,active
SUB000397,C000397,2022-03-17,,48.94,Monthly,Quarterly,active
SUB000398,C000398,2022-10-29,,189.25,Annual,Annual,active
SUB000399,C000399,2023-03-09,,73.44,Monthly,Monthly,active
SUB000400,C000400,2023-04-28,,115.44,Monthly,Monthly,active
SUB000401,C000401,2026-02-28,,42.26,Monthly,Monthly,active
SUB000402,C000402,2025-04-04,2026-02-08,235.43,Monthly,Monthly,churned
SUB000403,C000403,2023-05-03,,26.73,Monthly,Monthly,active
SUB000404,C000404,2026-01-19,,296.35,Monthly,Quarterly,active
SUB000405,C000405,2024-02-08,,209.9,Annual,Annual,active
SUB000406,C000406,2024-02-09,,440.62,Annual,Annual,active
SUB000407,C000407,2023-10-31,,70.06,Monthly,Monthly,at_risk
SUB000408,C000408,2022-08-10,,159.13,Monthly,Quarterly,active
SUB000409,C000409,2025-11-24,,421.58,Monthly,Monthly,active
SUB000410,C000410,2022-01-28,2025-06-27,40.5,Annual,Annual,churned
SUB000411,C000411,2022-09-23,2026-01-22,278.59,Monthly,Quarterly,churned
SUB000412,C000412,2022-12-29,,103.39,Monthly,Monthly,active
SUB000413,C000413,2023-03-05,2025-07-18,299.49,Annual,Annual,churned
SUB000414,C000414,2022-07-30,2026-02-07,105.6,Monthly,Monthly,churned
SUB000415,C000415,2022-01-30,,289.31,Annual,Annual,active
SUB000416,C000416,2024-11-05,,139.22,Monthly,Quarterly,active
SUB000417,C000417,2026-01-16,,183.34,Annual,Annual,active
SUB000418,C000418,2022-07-09,,148.78,Monthly,Monthly,active
SUB000419,C000419,2023-04-02,2025-12-13,195.39,Monthly,Quarterly,churned
SUB000420,C000420,2024-02-10,,450.58,Annual,Annual,active
SUB000421,C000421,2025-11-11,,52.23,Monthly,Quarterly,at_risk
SUB000422,C000422,2024-12-02,,1267.4,Monthly,Monthly,at_risk
SUB000423,C000423,2025-03-15,2026-02-05,43.42,Monthly,Monthly,churned
SUB000424,C000424,2024-06-10,,308.32,Monthly,Monthly,active
SUB000425,C000425,2023-10-05,2026-02-13,105.47,Monthly,Monthly,churned
SUB000426,C000426,2022-11-09,,195.74,Monthly,Monthly,active
SUB000427,C000427,2025-08-15,,23.12,Monthly,Monthly,active
SUB000428,C000428,2025-05-21,2026-02-01,466.04,Annual,Annual,churned
SUB000429,C000429,2022-02-17,2025-11-16,43.63,Annual,Annual,churned
SUB000430,C000430,2024-12-28,,463.9,Annual,Annual,active
SUB000431,C000431,2022-05-13,,780.24,Annual,Annual,active
SUB000432,C000432,2025-02-09,,631.98,Annual,Quarterly,active
SUB000433,C000433,2025-06-15,,85.68,Monthly,Monthly,active
SUB000434,C000434,2022-07-27,,93.12,Monthly,Monthly,active
SUB000435,C000435,2023-11-03,,46.31,Monthly,Monthly,active
SUB000436,C000436,2022-07-11,,104.73,Monthly,Monthly,active
SUB000437,C000437,2024-05-15,,533.22,Annual,Annual,active
SUB000438,C000438,2025-11-10,2026-02-17,322.98,Monthly,Monthly,churned
SUB000439,C000439,2022-05-04,,56.74,Monthly,Monthly,at_risk
SUB000440,C000440,2023-09-06,,1795.41,Annual,Quarterly,active
SUB000441,C000441,2026-01-26,,49.48,Monthly,Monthly,at_risk
SUB000442,C000442,2023-04-07,,372.33,Monthly,Monthly,active
SUB000443,C000443,2022-07-23,,2010.78,Annual,Annual,active
SUB000444,C000444,2024-01-23,,52.44,Monthly,Monthly,at_risk
SUB000445,C000445,2024-02-13,2025-05-19,188.03,Monthly,Monthly,churned
SUB000446,C000446,2024-10-14,,569.28,Annual,Annual,active
SUB000447,C000447,2023-05-05,2026-02-10,183.86,Monthly,Monthly,churned
SUB000448,C000448,2025-12-29,,200.0,Monthly,Monthly,active
SUB000449,C000449,2024-03-09,,321.49,Annual,Annual,active
SUB000450,C000450,2023-03-20,,313.35,Monthly,Monthly,active
SUB000451,C000451,2025-12-31,,157.3,Monthly,Monthly,at_risk
SUB000452,C000452,2025-11-15,,1385.78,Annual,Annual,at_risk
SUB000453,C000453,2024-02-03,,1050.42,Annual,Annual,active
SUB000454,C000454,2022-02-14,,176.19,Monthly,Monthly,active
SUB000455,C000455,2024-06-26,2025-12-03,230.09,Annual,Annual,churned
SUB000456,C000456,2024-05-06,,757.47,Monthly,Monthly,active
SUB000457,C000457,2022-08-19,,281.48,Monthly,Monthly,active
SUB000458,C000458,2024-08-22,2026-01-03,30.44,Monthly,Monthly,churned
SUB000459,C000459,2025-07-13,2026-02-22,32.59,Monthly,Monthly,churned
SUB000460,C000460,2022-06-24,2025-11-29,48.28,Monthly,Monthly,churned
SUB000461,C000461,2025-01-11,,1463.21,Annual,Annual,active
SUB000462,C000462,2022-08-02,,49.4,Monthly,Monthly,active
SUB000463,C000463,2025-02-26,,1033.06,Annual,Quarterly,active
SUB000464,C000464,2023-10-03,,141.66,Monthly,Quarterly,at_risk
SUB000465,C000465,2022-01-13,,194.12,Annual,Annual,active
SUB000466,C000466,2026-01-18,,30.24,Monthly,Monthly,active
SUB000467,C000467,2022-09-14,,157.88,Monthly,Monthly,active
SUB000468,C000468,2024-06-25,,1416.26,Annual,Annual,active
SUB000469,C000469,2022-10-13,,715.21,Monthly,Monthly,active
SUB000470,C000470,2025-11-22,2026-02-18,42.37,Annual,Annual,churned
SUB000471,C000471,2025-02-08,,71.22,Monthly,Quarterly,at_risk
SUB000472,C000472,2025-05-09,,57.53,Monthly,Monthly,at_risk
SUB000473,C000473,2023-11-01,2026-02-21,80.87,Monthly,Monthly,churned
SUB000474,C000474,2023-12-22,,1255.1,Monthly,Monthly,active
SUB000475,C000475,2024-08-25,,297.61,Annual,Annual,active
SUB000476,C000476,2025-04-15,2026-01-18,28.1,Monthly,Monthly,churned
SUB000477,C000477,2025-07-25,,685.37,Annual,Annual,active
SUB000478,C000478,2022-01-28,,167.78,Monthly,Quarterly,active
SUB000479,C000479,2024-10-17,2025-10-06,34.78,Monthly,Quarterly,churned
SUB000480,C000480,2022-06-21,,1044.29,Annual,Annual,active
SUB000481,C000481,2023-03-28,,999.92,Annual,Annual,active
SUB000482,C000482,2025-06-17,2026-02-27,21.63,Monthly,Monthly,churned
SUB000483,C000483,2023-01-26,2025-05-23,59.55,Monthly,Monthly,churned
SUB000484,C000484,2025-05-10,,2063.88,Annual,Quarterly,active
SUB000485,C000485,2023-12-10,,553.77,Monthly,Monthly,active
SUB000486,C000486,2022-12-21,,3222.04,Annual,Annual,active
SUB000487,C000487,2023-05-29,2025-11-07,99.06,Monthly,Monthly,churned
SUB000488,C000488,2024-03-25,,514.2,Monthly,Monthly,at_risk
SUB000489,C000489,2025-03-18,2026-01-28,153.24,Monthly,Monthly,churned
SUB000490,C000490,2024-07-17,2025-08-24,232.74,Monthly,Monthly,churned
SUB000491,C000491,2025-12-02,,396.88,Annual,Annual,active
SUB000492,C000492,2025-08-19,,42.9,Monthly,Monthly,active
SUB000493,C000493,2025-02-28,2026-02-21,96.24,Monthly,Quarterly,churned
SUB000494,C000494,2024-07-19,,116.51,Annual,Annual,active
SUB000495,C000495,2023-03-31,,387.28,Annual,Annual,active
SUB000496,C000496,2023-09-25,,49.38,Monthly,Monthly,active
SUB000497,C000497,2022-07-04,,534.11,Monthly,Monthly,active
SUB000498,C000498,2023-08-03,,148.09,Monthly,Monthly,active
SUB000499,C000499,2025-11-16,,94.48,Monthly,Monthly,at_risk
SUB000500,C000500,2023-10-16,2025-12-19,92.78,Monthly,Monthly,churned
SUB000501,C000501,2022-07-02,,388.15,Monthly,Monthly,active
SUB000502,C000502,2024-09-26,,136.5,Monthly,Monthly,active
SUB000503,C000503,2026-01-16,,180.69,Monthly,Monthly,at_risk
SUB000504,C000504,2025-08-16,,265.62,Monthly,Monthly,at_risk
SUB000505,C000505,2023-03-04,,1980.69,Annual,Quarterly,active
SUB000506,C000506,2023-11-24,,799.15,Monthly,Monthly,active
SUB000507,C000507,2024-04-01,,584.51,Monthly,Monthly,active
SUB000508,C000508,2023-01-13,,175.78,Monthly,Quarterly,active
SUB000509,C000509,2023-02-24,2025-11-20,89.95,Monthly,Monthly,churned
SUB000510,C000510,2022-12-27,,432.49,Monthly,Monthly,active
SUB000511,C000511,2026-03-01,,410.72,Monthly,Monthly,active
SUB000512,C000512,2025-02-21,,642.33,Annual,Annual,active
SUB000513,C000513,2025-07-14,2026-01-24,159.66,Monthly,Monthly,churned
SUB000514,C000514,2025-06-06,2026-02-27,195.9,Monthly,Monthly,churned
SUB000515,C000515,2026-01-04,,162.72,Monthly,Monthly,at_risk
SUB000516,C000516,2022-06-13,2025-09-19,20.83,Annual,Annual,churned
SUB000517,C000517,2025-09-16,,50.26,Monthly,Monthly,at_risk
SUB000518,C000518,2022-04-19,2025-12-10,86.24,Monthly,Quarterly,churned
SUB000519,C000519,2024-01-05,2026-02-19,333.57,Monthly,Monthly,churned
SUB000520,C000520,2024-07-02,,231.26,Annual,Quarterly,at_risk
SUB000521,C000521,2023-07-08,,496.88,Monthly,Monthly,active
SUB000522,C000522,2022-08-16,2025-08-17,148.2,Monthly,Monthly,churned
SUB000523,C000523,2022-10-26,,672.95,Annual,Annual,at_risk
SUB000524,C000524,2025-06-13,,74.72,Annual,Annual,active
SUB000525,C000525,2023-05-09,,548.87,Monthly,Monthly,active
SUB000526,C000526,2023-04-27,,86.88,Monthly,Monthly,active
SUB000527,C000527,2025-11-06,,173.54,Monthly,Monthly,at_risk
SUB000528,C000528,2022-08-10,,26.24,Monthly,Monthly,active
SUB000529,C000529,2025-10-23,2026-02-21,392.45,Annual,Annual,churned
SUB000530,C000530,2025-11-07,,215.59,Monthly,Quarterly,active
SUB000531,C000531,2024-07-08,2025-10-01,73.93,Monthly,Monthly,churned
SUB000532,C000532,2022-09-12,2025-08-29,228.98,Monthly,Monthly,churned
SUB000533,C000533,2022-09-04,,233.19,Monthly,Monthly,active
SUB000534,C000534,2023-03-09,,194.57,Monthly,Monthly,active
SUB000535,C000535,2024-06-08,2026-01-24,235.65,Monthly,Monthly,churned
SUB000536,C000536,2022-09-01,2025-05-12,27.05,Monthly,Monthly,churned
SUB000537,C000537,2023-12-04,,1319.58,Annual,Annual,active
SUB000538,C000538,2022-07-05,2026-01-16,253.91,Annual,Annual,churned
SUB000539,C000539,2024-04-06,,395.73,Annual,Annual,active
SUB000540,C000540,2022-02-16,2025-12-22,113.82,Annual,Annual,churned
SUB000541,C000541,2024-12-24,,2554.23,Annual,Annual,active
SUB000542,C000542,2022-03-28,2025-08-03,208.53,Monthly,Monthly,churned
SUB000543,C000543,2022-11-06,,148.79,Monthly,Quarterly,active
SUB000544,C000544,2022-10-04,2025-10-05,35.17,Monthly,Monthly,churned
SUB000545,C000545,2025-06-21,2026-02-03,59.83,Monthly,Monthly,churned
SUB000546,C000546,2022-04-06,,249.5,Monthly,Monthly,active
SUB000547,C000547,2023-10-18,,546.41,Annual,Annual,active
SUB000548,C000548,2024-06-26,2026-01-05,26.94,Monthly,Monthly,churned
SUB000549,C000549,2024-03-05,2025-08-24,166.84,Monthly,Monthly,churned
SUB000550,C000550,2024-11-14,,205.95,Monthly,Monthly,active
SUB000551,C000551,2025-05-13,,2178.8,Annual,Annual,active
SUB000552,C000552,2023-09-05,,343.84,Monthly,Monthly,active
SUB000553,C000553,2025-06-16,,31.72,Monthly,Monthly,active
SUB000554,C000554,2023-05-11,,79.47,Monthly,Monthly,active
SUB000555,C000555,2026-02-08,,200.12,Monthly,Monthly,active
SUB000556,C000556,2024-02-20,2025-12-09,61.06,Annual,Annual,churned
SUB000557,C000557,2025-02-03,2026-02-01,1154.87,Annual,Quarterly,churned
SUB000558,C000558,2025-09-01,2026-01-11,600.6,Monthly,Monthly,churned
SUB000559,C000559,2025-04-19,,981.91,Annual,Annual,active
SUB000560,C000560,2025-07-24,2026-01-10,572.09,Monthly,Quarterly,churned
SUB000561,C000561,2024-03-28,,1196.18,Annual,Annual,active
SUB000562,C000562,2022-03-21,,265.57,Annual,Annual,at_risk
SUB000563,C000563,2024-01-25,2025-12-14,62.41,Monthly,Monthly,churned
SUB000564,C000564,2022-10-15,2025-10-10,65.25,Annual,Annual,churned
SUB000565,C000565,2025-09-26,2026-02-06,28.74,Monthly,Monthly,churned
SUB000566,C000566,2022-12-27,,163.98,Monthly,Monthly,active
SUB000567,C000567,2022-12-24,,449.26,Annual,Annual,active
SUB000568,C000568,2023-01-19,,299.18,Monthly,Monthly,active
SUB000569,C000569,2024-09-04,,49.78,Monthly,Monthly,at_risk
SUB000570,C000570,2024-05-21,,552.38,Annual,Annual,active
SUB000571,C000571,2025-12-21,,54.89,Annual,Annual,active
SUB000572,C000572,2023-10-07,2025-11-11,29.13,Monthly,Monthly,churned
SUB000573,C000573,2023-03-16,,48.64,Monthly,Monthly,active
SUB000574,C000574,2022-03-19,2026-01-22,132.68,Annual,Quarterly,churned
SUB000575,C000575,2022-01-15,,172.88,Monthly,Monthly,active
SUB000576,C000576,2023-07-26,,1467.43,Monthly,Monthly,active
SUB000577,C000577,2025-11-19,,386.97,Monthly,Monthly,active
SUB000578,C000578,2024-03-14,,44.9,Monthly,Monthly,active
SUB000579,C000579,2025-09-20,,473.17,Monthly,Monthly,active
SUB000580,C000580,2022-06-05,,84.83,Monthly,Monthly,active
SUB000581,C000581,2022-05-23,,178.86,Annual,Annual,active
SUB000582,C000582,2025-07-04,2026-01-02,282.7,Monthly,Monthly,churned
SUB000583,C000583,2022-06-19,,91.59,Annual,Annual,active
SUB000584,C000584,2022-03-27,,107.86,Monthly,Monthly,active
SUB000585,C000585,2023-09-18,2026-01-14,101.82,Monthly,Monthly,churned
SUB000586,C000586,2025-11-08,,111.13,Monthly,Monthly,active
SUB000587,C000587,2024-11-13,,742.48,Annual,Quarterly,active
SUB000588,C000588,2022-06-04,2026-01-27,73.6,Monthly,Monthly,churned
SUB000589,C000589,2025-06-29,2025-12-19,260.47,Annual,Annual,churned
SUB000590,C000590,2025-07-17,,3022.06,Annual,Quarterly,active
SUB000591,C000591,2025-05-14,,117.55,Monthly,Monthly,active
SUB000592,C000592,2025-10-13,,73.93,Monthly,Quarterly,active
SUB000593,C000593,2023-01-13,,1459.12,Annual,Annual,at_risk
SUB000594,C000594,2026-02-03,,126.28,Monthly,Monthly,active
SUB000595,C000595,2023-05-06,,91.86,Monthly,Monthly,active
SUB000596,C000596,2025-05-08,2026-02-19,117.62,Monthly,Monthly,churned
SUB000597,C000597,2024-06-01,,215.03,Annual,Quarterly,active
SUB000598,C000598,2025-04-12,,488.81,Annual,Quarterly,active
SUB000599,C000599,2024-08-21,,152.33,Annual,Quarterly,active
SUB000600,C000600,2024-09-14,,157.19,Monthly,Quarterly,at_risk
SUB000601,C000601,2024-07-29,2025-12-28,166.6,Monthly,Monthly,churned
SUB000602,C000602,2025-04-09,,1894.78,Annual,Annual,active
SUB000603,C000603,2025-02-01,,52.2,Monthly,Monthly,active
SUB000604,C000604,2022-07-30,2026-01-30,64.85,Annual,Quarterly,churned
SUB000605,C000605,2025-06-18,,542.37,Annual,Annual,active
SUB000606,C000606,2024-04-08,,322.5,Annual,Annual,active
SUB000607,C000607,2023-05-15,2025-09-13,52.72,Monthly,Monthly,churned
SUB000608,C000608,2024-03-02,,76.8,Monthly,Quarterly,active
SUB000609,C000609,2026-01-17,,2333.08,Annual,Annual,active
SUB000610,C000610,2025-08-02,2026-01-19,268.96,Monthly,Monthly,churned
SUB000611,C000611,2025-07-04,,529.59,Annual,Annual,active
SUB000612,C000612,2023-12-19,2025-12-18,534.14,Monthly,Monthly,churned
SUB000613,C000613,2025-04-10,,77.09,Annual,Quarterly,active
SUB000614,C000614,2023-08-22,,126.12,Monthly,Monthly,active
SUB000615,C000615,2024-11-14,,352.2,Monthly,Quarterly,active
SUB000616,C000616,2024-09-10,,436.51,Monthly,Monthly,active
SUB000617,C000617,2023-01-22,2026-02-19,30.99,Monthly,Monthly,churned
SUB000618,C000618,2023-02-21,2025-12-23,188.28,Monthly,Monthly,churned
SUB000619,C000619,2022-04-16,2025-07-09,88.18,Monthly,Monthly,churned
SUB000620,C000620,2022-08-07,,39.96,Monthly,Monthly,active
SUB000621,C000621,2023-11-01,,552.24,Monthly,Monthly,active
SUB000622,C000622,2024-01-04,,41.44,Monthly,Quarterly,at_risk
SUB000623,C000623,2022-09-19,2025-10-30,34.81,Monthly,Quarterly,churned
SUB000624,C000624,2023-09-28,,1090.69,Monthly,Monthly,active
SUB000625,C000625,2024-07-17,,107.16,Monthly,Monthly,active
SUB000626,C000626,2022-12-28,,30.93,Monthly,Monthly,active
SUB000627,C000627,2023-06-05,,1575.49,Annual,Annual,active
SUB000628,C000628,2023-07-18,,178.14,Monthly,Monthly,active
SUB000629,C000629,2024-02-17,2026-02-21,208.94,Monthly,Monthly,churned
SUB000630,C000630,2023-07-16,,356.26,Annual,Quarterly,active
SUB000631,C000631,2025-01-25,,117.25,Annual,Quarterly,active
SUB000632,C000632,2023-05-27,,126.95,Monthly,Monthly,active
SUB000633,C000633,2023-10-28,,113.44,Monthly,Quarterly,active
SUB000634,C000634,2023-08-02,,682.43,Monthly,Monthly,active
SUB000635,C000635,2022-10-09,2025-11-05,643.72,Annual,Annual,churned
SUB000636,C000636,2024-11-20,,359.06,Annual,Quarterly,active
SUB000637,C000637,2022-12-28,,738.11,Monthly,Monthly,active
SUB000638,C000638,2023-04-01,2025-12-29,78.95,Monthly,Monthly,churned
SUB000639,C000639,2025-04-26,,1553.82,Annual,Annual,active
SUB000640,C000640,2025-12-13,,42.27,Monthly,Quarterly,active
SUB000641,C000641,2024-10-24,,481.08,Annual,Annual,active
SUB000642,C000642,2025-10-24,,919.28,Monthly,Monthly,active
SUB000643,C000643,2025-08-03,2026-02-21,33.62,Monthly,Monthly,churned
SUB000644,C000644,2024-01-07,,38.38,Monthly,Quarterly,active
SUB000645,C000645,2025-03-19,2025-12-31,353.38,Annual,Annual,churned
SUB000646,C000646,2023-05-21,,387.1,Annual,Annual,active
SUB000647,C000647,2023-12-03,,54.61,Monthly,Monthly,active
SUB000648,C000648,2024-03-28,,234.77,Monthly,Monthly,active
SUB000649,C000649,2025-12-31,,192.43,Monthly,Monthly,at_risk
SUB000650,C000650,2025-07-23,,163.94,Monthly,Monthly,active
SUB000651,C000651,2024-01-28,2026-02-19,178.75,Monthly,Monthly,churned
SUB000652,C000652,2024-09-25,,597.83,Monthly,Monthly,at_risk
SUB000653,C000653,2022-11-05,,226.99,Monthly,Monthly,active
SUB000654,C000654,2025-05-08,,2524.0,Annual,Quarterly,active
SUB000655,C000655,2024-05-02,,114.96,Monthly,Quarterly,active
SUB000656,C000656,2024-03-25,,381.82,Monthly,Monthly,at_risk
SUB000657,C000657,2025-03-14,,530.71,Monthly,Monthly,active
SUB000658,C000658,2024-08-21,2025-10-25,155.25,Monthly,Monthly,churned
SUB000659,C000659,2022-04-30,,68.47,Monthly,Monthly,active
SUB000660,C000660,2023-03-14,2025-06-14,58.62,Annual,Annual,churned
SUB000661,C000661,2022-10-09,2025-11-06,142.51,Monthly,Monthly,churned
SUB000662,C000662,2025-01-25,,874.2,Annual,Annual,active
SUB000663,C000663,2022-02-24,,75.64,Monthly,Monthly,at_risk
SUB000664,C000664,2022-11-14,2025-11-27,522.23,Annual,Annual,churned
SUB000665,C000665,2024-07-02,,75.11,Monthly,Monthly,at_risk
SUB000666,C000666,2024-12-02,,342.06,Monthly,Quarterly,active
SUB000667,C000667,2024-02-05,,381.87,Monthly,Monthly,active
SUB000668,C000668,2025-08-13,2026-02-18,291.32,Monthly,Monthly,churned
SUB000669,C000669,2025-11-01,2026-02-27,57.87,Annual,Annual,churned
SUB000670,C000670,2022-07-31,,1195.95,Annual,Annual,active
SUB000671,C000671,2026-01-01,,140.53,Monthly,Monthly,active
SUB000672,C000672,2024-07-30,,380.1,Monthly,Monthly,active
SUB000673,C000673,2024-08-30,,117.51,Monthly,Quarterly,active
SUB000674,C000674,2022-05-29,,93.89,Monthly,Monthly,active
SUB000675,C000675,2024-08-13,,721.72,Annual,Quarterly,active
SUB000676,C000676,2025-01-08,2026-02-16,85.62,Monthly,Monthly,churned
SUB000677,C000677,2024-06-03,,207.39,Monthly,Monthly,active
SUB000678,C000678,2022-05-18,,46.34,Monthly,Monthly,active
SUB000679,C000679,2024-03-06,,69.9,Annual,Annual,at_risk
SUB000680,C000680,2025-11-27,,430.48,Annual,Quarterly,active
SUB000681,C000681,2025-01-13,,289.69,Monthly,Monthly,active
SUB000682,C000682,2022-07-31,,290.98,Monthly,Monthly,active
SUB000683,C000683,2026-01-12,,207.96,Monthly,Monthly,active
SUB000684,C000684,2026-01-11,,203.69,Annual,Annual,active
SUB000685,C000685,2022-09-15,,1599.32,Annual,Annual,active
SUB000686,C000686,2025-05-04,,390.25,Annual,Annual,active
SUB000687,C000687,2023-09-24,,148.26,Annual,Quarterly,active
SUB000688,C000688,2024-06-21,,140.46,Annual,Annual,active
SUB000689,C000689,2023-11-15,2026-02-03,79.55,Annual,Quarterly,churned
SUB000690,C000690,2025-04-18,,163.97,Monthly,Monthly,active
SUB000691,C000691,2026-03-01,,1866.05,Annual,Quarterly,active
SUB000692,C000692,2025-04-27,,164.39,Annual,Annual,active
SUB000693,C000693,2025-11-16,2026-02-24,324.68,Monthly,Monthly,churned
SUB000694,C000694,2025-12-13,,301.66,Annual,Annual,at_risk
SUB000695,C000695,2022-05-25,,122.82,Annual,Annual,at_risk
SUB000696,C000696,2023-01-22,,168.74,Monthly,Monthly,active
SUB000697,C000697,2025-01-09,2025-12-09,61.38,Monthly,Monthly,churned
SUB000698,C000698,2024-06-21,,74.79,Monthly,Monthly,active
SUB000699,C000699,2022-03-22,,203.62,Monthly,Monthly,active
SUB000700,C000700,2022-06-08,,510.57,Monthly,Monthly,active
SUB000701,C000701,2024-03-15,,68.54,Monthly,Monthly,active
SUB000702,C000702,2024-08-04,,52.19,Monthly,Monthly,at_risk
SUB000703,C000703,2022-09-20,,115.79,Annual,Annual,active
SUB000704,C000704,2022-09-25,,380.25,Monthly,Monthly,at_risk
SUB000705,C000705,2022-07-17,,670.67,Annual,Annual,active
SUB000706,C000706,2024-05-12,,66.33,Monthly,Monthly,active
SUB000707,C000707,2022-01-12,,323.72,Monthly,Monthly,active
SUB000708,C000708,2024-05-25,2025-11-26,61.97,Monthly,Monthly,churned
SUB000709,C000709,2024-01-01,,185.73,Monthly,Monthly,active
SUB000710,C000710,2023-12-19,,518.62,Monthly,Monthly,active
SUB000711,C000711,2024-11-03,,148.02,Annual,Annual,active
SUB000712,C000712,2024-03-08,,289.69,Annual,Annual,active
SUB000713,C000713,2025-01-21,,184.31,Monthly,Monthly,active
SUB000714,C000714,2025-03-09,,665.63,Monthly,Monthly,active
SUB000715,C000715,2025-10-31,,122.46,Monthly,Quarterly,active
SUB000716,C000716,2025-05-09,,230.64,Annual,Annual,active
SUB000717,C000717,2024-03-05,,197.62,Monthly,Monthly,active
