customer_id,signup_date,segment,region,acquisition_channel,plan_type
C000483,2023-01-16,Startup,Europe,Paid Search,Basic
C000484,2025-04-26,Enterprise,APAC,Outbound,Enterprise
C000485,2023-12-05,Mid-Market,North America,Organic,Pro
C000486,2022-12-20,Enterprise,APAC,Partner,Enterprise
C000487,2023-05-24,Startup,Europe,Paid Search,Basic
C000488,2024-03-17,SMB,Europe,Paid Search,Pro
C000489,2025-03-09,SMB,APAC,Affiliate,Basic
C000490,2024-07-10,SMB,North America,Outbound,Growth
C000491,2025-11-19,SMB,LATAM,Referral,Pro
C000492,2025-08-11,Startup,Europe,Paid Search,Basic
C000493,2025-02-19,SMB,LATAM,Organic,Basic
C000494,2024-07-05,SMB,APAC,Referral,Growth
C000495,2023-03-17,SMB,Europe,Partner,Pro
C000496,2023-09-20,SMB,North America,Paid Search,Basic
C000497,2022-06-30,SMB,North America,Paid Search,Pro
C000498,2023-07-23,Mid-Market,APAC,Partner,Growth
C000499,2025-11-09,SMB,APAC,Paid Search,Growth
C000500,2023-10-10,SMB,APAC,Affiliate,Basic
C000501,2022-06-22,SMB,North America,Referral,Pro
C000502,2024-09-17,Mid-Market,North America,Referral,Basic
C000503,2026-01-03,SMB,LATAM,Paid Search,Growth
C000504,2025-08-11,Mid-Market,LATAM,Outbound,Growth
C000505,2023-02-21,Enterprise,North America,Outbound,Enterprise
C000506,2023-11-21,SMB,Europe,Organic,Pro
C000507,2024-03-18,Enterprise,North America,Partner,Pro
C000508,2023-01-12,Mid-Market,Europe,Outbound,Growth
C000509,2023-02-13,Startup,North America,Paid Search,Basic
C000510,2022-12-26,SMB,North America,Partner,Growth
C000511,2026-02-20,Mid-Market,North America,Outbound,Pro
C000512,2025-02-07,Enterprise,APAC,Organic,Pro
C000513,2025-07-02,SMB,LATAM,Paid Search,Growth
C000514,2025-05-26,Startup,APAC,Affiliate,Growth
C000515,2025-12-28,Mid-Market,Europe,Organic,Growth
C000516,2022-06-10,Startup,Europe,Affiliate,Basic
C000517,2025-09-02,Mid-Market,North America,Partner,Basic
C000518,2022-04-12,SMB,Europe,Outbound,Basic
C000519,2023-12-24,Mid-Market,North America,Outbound,Pro
C000520,2024-06-22,Enterprise,LATAM,Outbound,Growth
C000521,2023-06-28,Mid-Market,LATAM,Organic,Pro
C000522,2022-08-11,Mid-Market,APAC,Affiliate,Growth
C000523,2022-10-20,Mid-Market,North America,Outbound,Pro
C000524,2025-06-07,Enterprise,Europe,Paid Search,Basic
C000525,2023-04-30,Enterprise,North America,Paid Search,Pro
C000526,2023-04-17,Startup,North America,Organic,Basic
C000527,2025-11-04,Mid-Market,LATAM,Outbound,Growth
C000528,2022-08-07,SMB,Europe,Organic,Basic
C000529,2025-10-23,Enterprise,LATAM,Partner,Pro
C000530,2025-10-31,Mid-Market,North America,Outbound,Pro
C000531,2024-06-28,SMB,APAC,Outbound,Basic
C000532,2022-09-09,SMB,APAC,Outbound,Growth
C000533,2022-08-25,SMB,Europe,Paid Search,Growth
C000534,2023-03-09,Mid-Market,APAC,Organic,Growth
C000535,2024-05-27,SMB,North America,Paid Search,Growth
C000536,2022-08-22,Startup,LATAM,Organic,Basic
C000537,2023-11-24,Enterprise,APAC,Outbound,Enterprise
C000538,2022-06-25,Mid-Market,LATAM,Paid Search,Pro
C000539,2024-04-01,SMB,LATAM,Partner,Pro
C000540,2022-02-02,SMB,Europe,Organic,Basic
C000541,2024-12-13,Enterprise,LATAM,Partner,Enterprise
C000542,2022-03-26,Mid-Market,Europe,Outbound,Growth
C000543,2022-10-24,Mid-Market,North America,Paid Search,Growth
C000544,2022-09-23,SMB,North America,Organic,Basic
C000545,2025-06-17,SMB,LATAM,Organic,Basic
C000546,2022-03-23,Startup,Europe,Paid Search,Growth
C000547,2023-10-15,Mid-Market,Europe,Organic,Pro
C000548,2024-06-17,Startup,APAC,Outbound,Basic
C000549,2024-02-24,Startup,Europe,Paid Search,Growth
C000550,2024-10-31,Mid-Market,Europe,Organic,Pro
C000551,2025-05-05,Enterprise,Europe,Outbound,Enterprise
C000552,2023-08-22,Mid-Market,Europe,Partner,Pro
C000553,2025-06-12,SMB,LATAM,Referral,Basic
C000554,2023-04-29,SMB,Europe,Paid Search,Basic
C000555,2026-02-05,SMB,Europe,Organic,Growth
C000556,2024-02-06,SMB,LATAM,Paid Search,Basic
C000557,2025-01-23,SMB,LATAM,Affiliate,Pro
C000558,2025-08-23,SMB,LATAM,Outbound,Pro
C000559,2025-04-19,Mid-Market,North America,Referral,Enterprise
C000560,2025-07-17,Enterprise,LATAM,Paid Search,Pro
C000561,2024-03-26,Enterprise,Europe,Referral,Enterprise
C000562,2022-03-08,Startup,North America,Paid Search,Growth
C000563,2024-01-20,SMB,Europe,Referral,Basic
C000564,2022-10-03,SMB,LATAM,Paid Search,Basic
C000565,2025-09-13,SMB,Europe,Organic,Basic
C000566,2022-12-26,SMB,LATAM,Outbound,Growth
C000567,2022-12-13,SMB,North America,Outbound,Pro
C000568,2023-01-15,Mid-Market,North America,Referral,Pro
C000569,2024-09-03,SMB,North America,Affiliate,Basic
C000570,2024-05-18,Enterprise,Europe,Organic,Pro
C000571,2025-12-13,Startup,Europe,Affiliate,Basic
C000572,2023-09-25,Startup,LATAM,Referral,Basic
C000573,2023-03-06,SMB,LATAM,Organic,Basic
C000574,2022-03-16,Startup,North America,Paid Search,Growth
C000575,2022-01-11,SMB,North America,Paid Search,Growth
C000576,2023-07-22,Enterprise,North America,Partner,Enterprise
C000577,2025-11-08,SMB,Europe,Paid Search,Pro
C000578,2024-03-07,SMB,North America,Organic,Basic
C000579,2025-09-20,Mid-Market,Europe,Organic,Pro
C000580,2022-06-04,SMB,LATAM,Paid Search,Basic
C000581,2022-05-22,Mid-Market,Europe,Paid Search,Growth
C000582,2025-06-20,SMB,North America,Organic,Growth
C000583,2022-06-12,Mid-Market,North America,Partner,Basic
C000584,2022-03-20,Startup,Europe,Paid Search,Basic
C000585,2023-09-07,SMB,Europe,Paid Search,Basic
C000586,2025-11-06,Mid-Market,North America,Outbound,Basic
C000587,2024-11-13,Enterprise,APAC,Partner,Enterprise
C000588,2022-05-31,SMB,Europe,Paid Search,Basic
C000589,2025-06-26,Mid-Market,Europe,Paid Search,Growth
C000590,2025-07-06,Startup,North America,Partner,Enterprise
C000591,2025-05-02,SMB,North America,Organic,Growth
C000592,2025-10-04,Startup,North America,Organic,Basic
C000593,2022-12-31,Mid-Market,North America,Outbound,Enterprise
C000594,2026-01-28,SMB,Europe,Organic,Basic
C000595,2023-05-03,Mid-Market,Europe,Paid Search,Growth
C000596,2025-05-04,Startup,APAC,Paid Search,Growth
C000597,2024-05-30,Enterprise,APAC,Partner,Pro
C000598,2025-03-30,Mid-Market,North America,Outbound,Pro
C000599,2024-08-12,Startup,North America,Paid Search,Basic
C000600,2024-09-03,Startup,LATAM,Organic,Growth
C000601,2024-07-25,Startup,APAC,Affiliate,Growth
C000602,2025-03-30,Enterprise,APAC,Partner,Enterprise
C000603,2025-01-28,SMB,North America,Partner,Basic
C000604,2022-07-24,SMB,North America,Affiliate,Basic
C000605,2025-06-09,SMB,North America,Paid Search,Pro
C000606,2024-03-25,Mid-Market,LATAM,Referral,Pro
C000607,2023-05-07,SMB,Europe,Outbound,Basic
C000608,2024-02-21,SMB,Europe,Paid Search,Basic
C000609,2026-01-09,Enterprise,Europe,Paid Search,Enterprise
C000610,2025-07-27,Startup,North America,Organic,Growth
C000611,2025-06-21,Mid-Market,Europe,Referral,Pro
C000612,2023-12-05,Startup,North America,Paid Search,Pro
C000613,2025-04-06,SMB,Europe,Paid Search,Basic
C000614,2023-08-09,Enterprise,LATAM,Partner,Growth
C000615,2024-11-08,Mid-Market,Europe,Affiliate,Pro
C000616,2024-08-30,Mid-Market,North America,Referral,Pro
C000617,2023-01-15,SMB,LATAM,Paid Search,Basic
C000618,2023-02-10,SMB,LATAM,Affiliate,Growth
C000619,2022-04-03,SMB,North America,Affiliate,Basic
C000620,2022-08-01,SMB,North America,Affiliate,Basic
C000621,2023-10-22,SMB,Europe,Outbound,Pro
C000622,2023-12-28,SMB,North America,Organic,Basic
C000623,2022-09-08,SMB,North America,Paid Search,Basic
C000624,2023-09-26,SMB,North America,Outbound,Pro
C000625,2024-07-07,SMB,North America,Paid Search,Growth
C000626,2022-12-20,Startup,Europe,Referral,Basic
C000627,2023-05-30,Enterprise,Europe,Outbound,Enterprise
C000628,2023-07-13,Mid-Market,North America,Organic,Growth
C000629,2024-02-07,Startup,LATAM,Partner,Growth
C000630,2023-07-11,Mid-Market,North America,Organic,Growth
C000631,2025-01-25,Enterprise,North America,Partner,Growth
C000632,2023-05-13,SMB,North America,Partner,Growth
C000633,2023-10-22,Startup,LATAM,Paid Search,Basic
C000634,2023-07-31,Startup,APAC,Outbound,Pro
C000635,2022-10-06,Startup,Europe,Paid Search,Pro
C000636,2024-11-08,Mid-Market,North America,Partner,Pro
C000637,2022-12-24,Enterprise,North America,Outbound,Pro
C000638,2023-03-28,Startup,North America,Affiliate,Basic
C000639,2025-04-19,Mid-Market,LATAM,Organic,Enterprise
C000640,2025-12-13,Startup,North America,Organic,Basic
C000641,2024-10-16,Mid-Market,APAC,Paid Search,Pro
C000642,2025-10-24,Mid-Market,Europe,Outbound,Pro
C000643,2025-07-22,SMB,Europe,Paid Search,Basic
C000644,2024-01-01,Startup,LATAM,Referral,Basic
C000645,2025-03-16,Mid-Market,North America,Affiliate,Pro
C000646,2023-05-15,Enterprise,LATAM,Paid Search,Pro
C000647,2023-12-01,SMB,North America,Paid Search,Basic
C000648,2024-03-24,SMB,LATAM,Outbound,Growth
C000649,2025-12-30,Startup,Europe,Affiliate,Growth
C000650,2025-07-13,Mid-Market,North America,Paid Search,Growth
C000651,2024-01-14,Mid-Market,LATAM,Paid Search,Growth
C000652,2024-09-18,Mid-Market,North America,Paid Search,Pro
C000653,2022-11-04,Mid-Market,North America,Partner,Pro
C000654,2025-05-07,Enterprise,LATAM,Partner,Enterprise
C000655,2024-04-20,Mid-Market,Europe,Paid Search,Growth
C000656,2024-03-20,SMB,APAC,Paid Search,Pro
C000657,2025-03-10,Mid-Market,Europe,Partner,Pro
C000658,2024-08-20,SMB,Europe,Organic,Growth
C000659,2022-04-21,SMB,North America,Paid Search,Basic
C000660,2023-03-14,Enterprise,North America,Paid Search,Basic
C000661,2022-09-26,Mid-Market,APAC,Referral,Growth
C000662,2025-01-22,Enterprise,North America,Partner,Pro
C000663,2022-02-23,SMB,Europe,Referral,Basic
C000664,2022-11-04,SMB,North America,Outbound,Pro
C000665,2024-06-27,SMB,North America,Outbound,Basic
C000666,2024-11-22,Startup,Europe,Paid Search,Pro
C000667,2024-02-05,SMB,LATAM,Partner,Growth
C000668,2025-08-01,SMB,LATAM,Affiliate,Pro
C000669,2025-10-28,Startup,APAC,Paid Search,Basic
C000670,2022-07-20,Enterprise,North America,Outbound,Enterprise
C000671,2025-12-18,Startup,Europe,Organic,Growth
C000672,2024-07-22,SMB,North America,Organic,Pro
C000673,2024-08-25,Mid-Market,LATAM,Paid Search,Growth
C000674,2022-05-25,Startup,North America,Referral,Basic
C000675,2024-08-03,Enterprise,Europe,Paid Search,Enterprise
C000676,2025-01-08,Mid-Market,North America,Outbound,Basic
C000677,2024-06-01,Startup,LATAM,Organic,Growth
C000678,2022-05-09,Mid-Market,LATAM,Partner,Basic
C000679,2024-03-06,Mid-Market,APAC,Paid Search,Basic
C000680,2025-11-23,Mid-Market,North America,Outbound,Pro
C000681,2025-01-04,Mid-Market,APAC,Partner,Pro
C000682,2022-07-28,Mid-Market,North America,Organic,Pro
C000683,2025-12-30,Mid-Market,North America,Paid Search,Growth
C000684,2025-12-28,SMB,North America,Paid Search,Growth
C000685,2022-09-15,Mid-Market,North America,Outbound,Enterprise
C000686,2025-05-02,Enterprise,Europe,Partner,Pro
C000687,2023-09-11,Mid-Market,North America,Referral,Growth
C000688,2024-06-21,Mid-Market,Europe,Affiliate,Growth
C000689,2023-11-08,SMB,Europe,Paid Search,Growth
C000690,2025-04-04,Mid-Market,LATAM,Organic,Growth
C000691,2026-02-23,Enterprise,Europe,Partner,Enterprise
C000692,2025-04-23,SMB,Europe,Outbound,Growth
C000693,2025-11-16,SMB,North America,Paid Search,Growth
C000694,2025-12-08,SMB,LATAM,Referral,Pro
C000695,2022-05-17,SMB,North America,Affiliate,Growth
C000696,2023-01-21,Mid-Market,North America,Referral,Growth
C000697,2025-01-02,Startup,North America,Paid Search,Basic
C000698,2024-06-15,SMB,Europe,Paid Search,Growth
C000699,2022-03-18,Mid-Market,North America,Organic,Growth
C000700,2022-05-25,Mid-Market,Europe,Referral,Pro
C000701,2024-03-02,Mid-Market,North America,Outbound,Growth
C000702,2024-07-25,Mid-Market,Europe,Referral,Basic
C000703,2022-09-12,Mid-Market,Europe,Outbound,Growth
C000704,2022-09-18,Mid-Market,North America,Paid Search,Pro
C000705,2022-07-16,Mid-Market,Europe,Partner,Enterprise
C000706,2024-05-08,SMB,Europe,Organic,Basic
C000707,2022-01-12,Mid-Market,Europe,Organic,Growth
C000708,2024-05-20,Startup,North America,Organic,Basic
C000709,2023-12-25,SMB,Europe,Paid Search,Pro
C000710,2023-12-10,SMB,North America,Outbound,Pro
C000711,2024-10-29,Enterprise,North America,Outbound,Growth
C000712,2024-03-05,Mid-Market,North America,Organic,Pro
C000713,2025-01-11,Startup,Europe,Referral,Growth
C000714,2025-03-07,Mid-Market,North America,Organic,Pro
C000715,2025-10-30,SMB,Europe,Outbound,Growth
C000716,2025-04-29,Mid-Market,North America,Organic,Pro
C000717,2024-02-26,Mid-Market,LATAM,Organic,Pro
C000718,2024-01-19,Mid-Market,North America,Paid Search,Growth
C000719,2022-12-25,Mid-Market,Europe,Paid Search,Basic
C000720,2024-06-30,SMB,LATAM,Referral,Growth
C000721,2022-07-31,SMB,North America,Paid Search,Basic
C000722,2025-11-16,Enterprise,North America,Organic,Pro
C000723,2025-07-08,Mid-Market,Europe,Organic,Pro
C000724,2022-07-01,SMB,APAC,Organic,Pro
C000725,2025-04-09,SMB,APAC,Partner,Basic
C000726,2022-06-27,Startup,North America,Outbound,Basic
C000727,2025-01-01,Startup,LATAM,Paid Search,Growth
C000728,2022-05-14,SMB,North America,Affiliate,Growth
C000729,2024-01-13,SMB,North America,Referral,Basic
C000730,2024-09-26,Enterprise,Europe,Outbound,Enterprise
C000731,2025-01-12,SMB,Europe,Outbound,Basic
C000732,2023-09-29,SMB,Europe,Partner,Basic
C000733,2025-11-01,Startup,LATAM,Outbound,Growth
C000734,2025-03-22,SMB,North America,Paid Search,Growth
C000735,2022-11-13,Mid-Market,Europe,Affiliate,Growth
C000736,2024-10-17,SMB,North America,Referral,Growth
C000737,2025-01-15,Mid-Market,North America,Paid Search,Enterprise
C000738,2023-05-23,Mid-Market,North America,Partner,Basic
C000739,2025-01-27,Startup,APAC,Outbound,Growth
C000740,2025-09-27,Mid-Market,Europe,Outbound,Growth
C000741,2025-05-27,Enterprise,North America,Partner,Pro
C000742,2025-03-05,SMB,Europe,Outbound,Growth
C000743,2024-08-22,Startup,APAC,Affiliate,Basic
C000744,2023-02-16,Enterprise,APAC,Paid Search,Pro
C000745,2025-04-23,Enterprise,Europe,Organic,Enterprise
C000746,2023-07-08,SMB,North America,Organic,Growth
C000747,2024-03-19,Mid-Market,Europe,Organic,Pro
C000748,2023-04-23,SMB,LATAM,Organic,Basic
C000749,2023-04-21,Mid-Market,APAC,Outbound,Pro
C000750,2022-08-28,SMB,LATAM,Organic,Growth
C000751,2026-01-01,Startup,Europe,Paid Search,Basic
C000752,2022-08-13,Mid-Market,North America,Paid Search,Pro
C000753,2022-05-12,Enterprise,Europe,Paid Search,Enterprise
C000754,2025-11-23,Mid-Market,North America,Organic,Growth
C000755,2024-04-23,SMB,North America,Paid Search,Growth
C000756,2023-10-28,Startup,Europe,Paid Search,Growth
C000757,2025-01-25,Enterprise,Europe,Partner,Pro
C000758,2023-08-06,Enterprise,LATAM,Organic,Pro
C000759,2022-07-14,SMB,LATAM,Affiliate,Growth
C000760,2025-01-14,Mid-Market,LATAM,Organic,Growth
C000761,2022-09-25,SMB,LATAM,Paid Search,Growth
C000762,2024-04-20,SMB,LATAM,Paid Search,Growth
C000763,2025-12-13,Startup,North America,Referral,Pro
C000764,2025-11-23,Startup,Europe,Affiliate,Basic
C000765,2023-07-03,SMB,North America,Organic,Basic
C000766,2025-04-01,Mid-Market,North America,Outbound,Growth
C000767,2024-07-20,Startup,North America,Affiliate,Growth
C000768,2023-12-30,SMB,LATAM,Partner,Growth
C000769,2022-08-01,SMB,LATAM,Referral,Growth
C000770,2023-07-27,SMB,APAC,Organic,Basic
C000771,2024-09-17,SMB,APAC,Outbound,Pro
C000772,2026-02-08,Mid-Market,APAC,Paid Search,Growth
C000773,2022-01-08,SMB,North America,Organic,Growth
C000774,2024-12-26,Mid-Market,APAC,Partner,Basic
C000775,2025-07-10,Enterprise,LATAM,Organic,Growth
C000776,2025-12-16,Startup,APAC,Paid Search,Basic
C000777,2023-10-07,Enterprise,North America,Partner,Pro
C000778,2022-06-30,Enterprise,North America,Organic,Pro
C000779,2023-02-16,Mid-Market,APAC,Outbound,Growth
C000780,2025-07-16,Mid-Market,North America,Referral,Growth
C000781,2025-08-27,Mid-Market,North America,Paid Search,Basic
C000782,2024-08-26,Mid-Market,Europe,Paid Search,Growth
C000783,2022-07-06,Mid-Market,North America,Outbound,Basic
C000784,2022-07-05,Startup,North America,Paid Search,Basic
C000785,2023-12-28,Enterprise,APAC,Outbound,Basic
C000786,2024-06-13,Mid-Market,APAC,Referral,Pro
C000787,2022-02-19,Mid-Market,APAC,Outbound,Enterprise
C000788,2024-11-08,SMB,North America,Referral,Growth
C000789,2024-04-07,Startup,North America,Affiliate,Basic
C000790,2022-01-19,SMB,Europe,Organic,Enterprise
C000791,2022-05-26,SMB,Europe,Outbound,Enterprise
C000792,2023-11-22,SMB,North America,Outbound,Growth
C000793,2025-01-03,SMB,LATAM,Paid Search,Basic
C000794,2025-06-08,SMB,APAC,Paid Search,Growth
C000795,2023-10-18,SMB,Europe,Paid Search,Pro
C000796,2023-03-25,SMB,North America,Referral,Pro
C000797,2026-01-11,Enterprise,Europe,Paid Search,Enterprise
C000798,2023-11-28,SMB,North America,Paid Search,Growth
C000799,2023-04-25,SMB,North America,Paid Search,Enterprise
C000800,2023-11-04,SMB,Europe,Organic,Basic
C000801,2022-01-19,SMB,Europe,Outbound,Basic
C000802,2023-04-04,SMB,Europe,Organic,Pro
C000803,2024-02-23,Mid-Market,LATAM,Paid Search,Growth
C000804,2025-10-28,Enterprise,North America,Organic,Pro
C000805,2025-01-27,SMB,North America,Organic,Basic
C000806,2025-04-02,Mid-Market,North America,Organic,Growth
C000807,2024-04-08,Startup,North America,Paid Search,Basic
C000808,2022-06-18,SMB,Europe,Paid Search,Growth
C000809,2023-08-18,SMB,LATAM,Paid Search,Growth
C000810,2026-02-24,Startup,APAC,Paid Search,Growth
C000811,2022-03-09,Mid-Market,Europe,Paid Search,Growth
C000812,2025-08-29,Mid-Market,Europe,Organic,Enterprise
C000813,2024-11-06,Mid-Market,North America,Organic,Pro
C000814,2023-03-08,SMB,Europe,Paid Search,Pro
C000815,2025-03-28,Mid-Market,North America,Paid Search,Growth
C000816,2025-06-26,SMB,APAC,Paid Search,Basic
C000817,2022-03-07,Startup,Europe,Referral,Growth
C000818,2022-06-11,Startup,North America,Affiliate,Growth
C000819,2024-10-08,Mid-Market,North America,Organic,Basic
C000820,2026-02-27,Enterprise,North America,Paid Search,Enterprise
C000821,2022-02-06,Startup,APAC,Organic,Growth
C000822,2024-10-08,Mid-Market,North America,Paid Search,Growth
C000823,2022-07-27,Mid-Market,North America,Partner,Pro
C000824,2024-09-15,Mid-Market,North America,Affiliate,Growth
C000825,2024-08-05,SMB,LATAM,Organic,Basic
C000826,2022-05-18,Mid-Market,Europe,Paid Search,Pro
C000827,2024-10-31,Mid-Market,Europe,Organic,Growth
C000828,2025-09-25,Enterprise,North America,Affiliate,Enterprise
C000829,2025-08-05,Startup,North America,Organic,Growth
C000830,2022-02-14,Enterprise,LATAM,Organic,Enterprise
C000831,2023-01-09,Startup,North America,Affiliate,Basic
C000832,2023-01-02,Mid-Market,North America,Organic,Growth
C000833,2023-11-21,Startup,Europe,Referral,Basic
C000834,2022-08-06,SMB,North America,Affiliate,Growth
C000835,2025-07-22,Startup,North America,Affiliate,Basic
C000836,2025-03-26,SMB,LATAM,Outbound,Growth
C000837,2025-05-13,SMB,Europe,Referral,Basic
C000838,2022-10-29,SMB,North America,Paid Search,Basic
C000839,2022-01-23,SMB,North America,Affiliate,Pro
C000840,2025-10-16,SMB,LATAM,Organic,Pro
C000841,2023-03-16,Mid-Market,North America,Affiliate,Growth
C000842,2024-09-24,Enterprise,North America,Organic,Enterprise
C000843,2025-10-14,Mid-Market,Europe,Outbound,Growth
C000844,2022-02-24,Startup,Europe,Paid Search,Growth
C000845,2022-01-09,SMB,APAC,Paid Search,Growth
C000846,2022-01-09,Enterprise,North America,Partner,Pro
C000847,2022-08-26,Startup,North America,Referral,Basic
C000848,2022-03-20,SMB,Europe,Partner,Basic
C000849,2025-05-31,Enterprise,Europe,Outbound,Enterprise
C000850,2024-07-10,Enterprise,North America,Partner,Pro
C000851,2026-01-29,SMB,Europe,Paid Search,Basic
C000852,2025-05-03,Mid-Market,North America,Organic,Growth
C000853,2026-01-04,SMB,LATAM,Paid Search,Growth
C000854,2022-12-29,Mid-Market,LATAM,Partner,Pro
C000855,2023-03-14,Startup,Europe,Referral,Basic
C000856,2025-07-15,Startup,APAC,Outbound,Growth
C000857,2023-01-08,Mid-Market,APAC,Partner,Pro
C000858,2022-03-28,SMB,North America,Paid Search,Basic
C000859,2024-10-14,Mid-Market,North America,Outbound,Pro
C000860,2025-05-02,SMB,Europe,Partner,Basic
C000861,2026-01-11,Enterprise,North America,Outbound,Pro
C000862,2025-11-11,Mid-Market,North America,Paid Search,Basic
C000863,2022-07-02,SMB,North America,Paid Search,Basic
C000864,2025-03-19,Mid-Market,APAC,Organic,Basic
C000865,2025-07-10,SMB,Europe,Organic,Basic
