payment_id,customer_id,payment_date,amount,payment_status
PAY00000556,C000036,2025-07-20,419.3,paid
PAY00000557,C000036,2025-08-20,403.2,paid
PAY00000558,C000036,2025-09-20,395.92,paid
PAY00000559,C000036,2025-10-20,417.4,paid
PAY00000560,C000036,2025-11-20,407.88,paid
PAY00000561,C000036,2025-12-20,401.62,paid
PAY00000562,C000036,2026-01-20,388.05,paid
PAY00000563,C000036,2026-02-20,402.0,paid
PAY00000564,C000037,2025-08-11,146.66,paid
PAY00000565,C000037,2025-09-11,147.15,paid
PAY00000566,C000037,2025-10-11,143.09,paid
PAY00000567,C000037,2025-11-11,143.2,paid
PAY00000568,C000037,2025-12-11,141.58,paid
PAY00000569,C000037,2026-01-11,143.48,failed
PAY00000570,C000037,2026-02-11,148.57,paid
PAY00000571,C000038,2025-06-18,832.74,paid
PAY00000572,C000038,2025-09-18,789.3,failed
PAY00000573,C000038,2025-12-18,801.33,paid
PAY00000574,C000039,2023-02-27,1614.12,paid
PAY00000575,C000039,2023-03-27,1615.2,paid
PAY00000576,C000039,2023-04-27,1711.31,paid
PAY00000577,C000039,2023-05-27,1568.66,paid
PAY00000578,C000039,2023-06-27,1688.93,paid
PAY00000579,C000039,2023-07-27,1690.89,paid
PAY00000580,C000039,2023-08-27,1712.77,paid
PAY00000581,C000039,2023-09-27,1683.76,paid
PAY00000582,C000039,2023-10-27,1604.17,paid
PAY00000583,C000039,2023-11-27,1723.4,paid
PAY00000584,C000039,2023-12-27,1644.56,paid
PAY00000585,C000039,2024-01-27,1719.53,paid
PAY00000586,C000039,2024-02-27,1708.26,paid
PAY00000587,C000039,2024-03-27,1682.08,paid
PAY00000588,C000039,2024-04-27,1708.75,paid
PAY00000589,C000039,2024-05-27,1730.12,paid
PAY00000590,C000039,2024-06-27,1688.75,paid
PAY00000591,C000039,2024-07-27,1703.09,paid
PAY00000592,C000039,2024-08-27,1628.51,paid
PAY00000593,C000039,2024-09-27,1699.43,paid
PAY00000594,C000039,2024-10-27,1627.66,paid
PAY00000595,C000039,2024-11-27,1677.39,paid
PAY00000596,C000039,2024-12-27,1639.4,paid
PAY00000597,C000039,2025-01-27,1648.61,paid
PAY00000598,C000039,2025-02-27,1736.71,paid
PAY00000599,C000039,2025-03-27,1667.99,paid
PAY00000600,C000039,2025-04-27,1676.99,paid
PAY00000601,C000039,2025-05-27,1701.51,paid
PAY00000602,C000039,2025-06-27,1673.85,paid
PAY00000603,C000039,2025-07-27,1698.59,paid
PAY00000604,C000039,2025-08-27,1702.99,paid
PAY00000605,C000039,2025-09-27,1645.46,paid
PAY00000606,C000039,2025-10-27,1620.77,paid
PAY00000607,C000039,2025-11-27,1673.23,paid
PAY00000608,C000039,2025-12-27,1648.87,paid
PAY00000609,C000039,2026-01-27,1706.96,paid
PAY00000610,C000039,2026-02-27,1650.14,failed
PAY00000611,C000040,2024-08-28,40.54,paid
PAY00000612,C000040,2024-09-28,40.58,paid
PAY00000613,C000040,2024-10-28,40.43,paid
PAY00000614,C000040,2024-11-28,39.71,paid
PAY00000615,C000040,2024-12-28,38.45,paid
PAY00000616,C000040,2025-01-28,38.79,paid
PAY00000617,C000040,2025-02-28,39.69,paid
PAY00000618,C000040,2025-03-28,38.98,paid
PAY00000619,C000040,2025-04-28,38.92,paid
PAY00000620,C000040,2025-05-28,40.49,paid
PAY00000621,C000040,2025-06-28,37.79,paid
PAY00000622,C000040,2025-07-28,39.76,paid
PAY00000623,C000040,2025-08-28,39.62,failed
PAY00000624,C000040,2025-09-28,39.28,paid
PAY00000625,C000040,2025-10-28,38.11,failed
PAY00000626,C000041,2022-09-18,359.9,paid
PAY00000627,C000041,2022-10-18,364.1,failed
PAY00000628,C000041,2022-11-18,352.41,paid
PAY00000629,C000041,2022-12-18,373.23,paid
PAY00000630,C000041,2023-01-18,363.05,paid
PAY00000631,C000041,2023-02-18,362.34,paid
PAY00000632,C000041,2023-03-18,369.28,paid
PAY00000633,C000041,2023-04-18,377.72,paid
PAY00000634,C000041,2023-05-18,359.67,paid
PAY00000635,C000041,2023-06-18,351.54,paid
PAY00000636,C000041,2023-07-18,379.09,paid
PAY00000637,C000041,2023-08-18,365.1,paid
PAY00000638,C000041,2023-09-18,383.35,paid
PAY00000639,C000041,2023-10-18,376.13,paid
PAY00000640,C000041,2023-11-18,355.59,paid
PAY00000641,C000041,2023-12-18,361.19,paid
PAY00000642,C000041,2024-01-18,340.93,paid
PAY00000643,C000041,2024-02-18,356.54,paid
PAY00000644,C000041,2024-03-18,350.23,paid
PAY00000645,C000041,2024-04-18,357.29,paid
PAY00000646,C000041,2024-05-18,347.13,paid
PAY00000647,C000041,2024-06-18,354.8,paid
PAY00000648,C000041,2024-07-18,357.0,paid
PAY00000649,C000041,2024-08-18,362.33,paid
PAY00000650,C000041,2024-09-18,348.84,paid
PAY00000651,C000041,2024-10-18,346.34,paid
PAY00000652,C000041,2024-11-18,373.7,paid
PAY00000653,C000041,2024-12-18,356.62,paid
PAY00000654,C000041,2025-01-18,365.64,paid
PAY00000655,C000041,2025-02-18,356.27,paid
PAY00000656,C000041,2025-03-18,362.89,paid
PAY00000657,C000041,2025-04-18,361.94,paid
PAY00000658,C000041,2025-05-18,374.2,paid
PAY00000659,C000041,2025-06-18,360.41,paid
PAY00000660,C000041,2025-07-18,360.94,paid
PAY00000661,C000041,2025-08-18,352.88,paid
PAY00000662,C000041,2025-09-18,347.03,paid
PAY00000663,C000041,2025-10-18,365.06,paid
PAY00000664,C000041,2025-11-18,365.28,paid
PAY00000665,C000041,2025-12-18,364.13,paid
PAY00000666,C000041,2026-01-18,371.37,paid
PAY00000667,C000041,2026-02-18,362.18,paid
PAY00000668,C000042,2025-03-12,1435.15,paid
PAY00000669,C000043,2024-12-07,42.46,paid
PAY00000670,C000043,2025-01-07,42.08,paid
PAY00000671,C000043,2025-02-07,40.8,paid
PAY00000672,C000043,2025-03-07,43.45,paid
PAY00000673,C000043,2025-04-07,41.57,failed
PAY00000674,C000043,2025-05-07,42.15,paid
PAY00000675,C000043,2025-06-07,41.67,paid
PAY00000676,C000043,2025-07-07,43.65,paid
PAY00000677,C000043,2025-08-07,41.7,paid
PAY00000678,C000043,2025-09-07,43.84,paid
PAY00000679,C000043,2025-10-07,41.48,paid
PAY00000680,C000043,2025-11-07,43.02,paid
PAY00000681,C000043,2025-12-07,42.11,paid
PAY00000682,C000043,2026-01-07,40.64,failed
PAY00000683,C000043,2026-02-07,43.79,failed
PAY00000684,C000044,2023-06-23,317.06,paid
PAY00000685,C000044,2023-07-23,320.7,paid
PAY00000686,C000044,2023-08-23,325.98,paid
PAY00000687,C000044,2023-09-23,314.25,paid
PAY00000688,C000044,2023-10-23,318.17,paid
PAY00000689,C000044,2023-11-23,321.81,paid
PAY00000690,C000044,2023-12-23,310.72,paid
PAY00000691,C000044,2024-01-23,325.16,paid
PAY00000692,C000044,2024-02-23,313.43,paid
PAY00000693,C000044,2024-03-23,329.25,paid
PAY00000694,C000044,2024-04-23,332.9,paid
PAY00000695,C000044,2024-05-23,329.82,paid
PAY00000696,C000044,2024-06-23,331.0,paid
PAY00000697,C000044,2024-07-23,321.43,paid
PAY00000698,C000044,2024-08-23,312.68,paid
PAY00000699,C000044,2024-09-23,332.45,paid
PAY00000700,C000044,2024-10-23,318.34,paid
PAY00000701,C000044,2024-11-23,323.14,paid
PAY00000702,C000044,2024-12-23,316.05,paid
PAY00000703,C000044,2025-01-23,315.02,paid
PAY00000704,C000044,2025-02-23,325.76,paid
PAY00000705,C000044,2025-03-23,324.12,paid
PAY00000706,C000044,2025-04-23,310.89,paid
PAY00000707,C000044,2025-05-23,318.69,paid
PAY00000708,C000044,2025-06-23,338.94,paid
PAY00000709,C000044,2025-07-23,328.18,paid
PAY00000710,C000044,2025-08-23,317.87,paid
PAY00000711,C000044,2025-09-23,320.42,paid
PAY00000712,C000044,2025-10-23,323.94,paid
PAY00000713,C000044,2025-11-23,320.46,paid
PAY00000714,C000044,2025-12-23,334.73,paid
PAY00000715,C000044,2026-01-23,327.65,paid
PAY00000716,C000044,2026-02-23,302.19,paid
PAY00000717,C000045,2022-04-27,4907.51,paid
PAY00000718,C000045,2022-07-27,4921.14,paid
PAY00000719,C000045,2022-10-27,4874.07,paid
PAY00000720,C000045,2023-01-27,4891.77,paid
PAY00000721,C000045,2023-04-27,4973.99,paid
PAY00000722,C000045,2023-07-27,4898.21,paid
PAY00000723,C000045,2023-10-27,4678.48,paid
PAY00000724,C000045,2024-01-27,5022.71,paid
PAY00000725,C000045,2024-04-27,4600.2,paid
PAY00000726,C000045,2024-07-27,4869.25,paid
PAY00000727,C000045,2024-10-27,4565.92,paid
PAY00000728,C000045,2025-01-27,4831.78,paid
PAY00000729,C000045,2025-04-27,4758.08,paid
PAY00000730,C000045,2025-07-27,4921.76,paid
PAY00000731,C000045,2025-10-27,4797.12,paid
PAY00000732,C000045,2026-01-27,4876.52,paid
PAY00000733,C000046,2026-01-25,437.37,failed
PAY00000734,C000047,2023-11-21,4432.09,paid
PAY00000735,C000047,2024-02-21,4420.93,paid
PAY00000736,C000047,2024-05-21,4316.92,paid
PAY00000737,C000047,2024-08-21,4218.61,paid
PAY00000738,C000047,2024-11-21,4440.62,paid
PAY00000739,C000047,2025-02-21,4128.59,paid
PAY00000740,C000047,2025-05-21,4322.54,paid
PAY00000741,C000047,2025-08-21,4284.18,paid
PAY00000742,C000047,2025-11-21,4360.44,paid
PAY00000743,C000047,2026-02-21,4282.2,paid
PAY00000744,C000048,2025-09-20,1948.43,paid
PAY00000745,C000049,2024-11-02,1754.13,paid
PAY00000746,C000049,2025-11-02,1858.28,paid
PAY00000747,C000050,2025-04-04,203.34,paid
PAY00000748,C000050,2025-05-04,201.3,paid
PAY00000749,C000050,2025-06-04,205.94,paid
PAY00000750,C000050,2025-07-04,208.29,paid
PAY00000751,C000050,2025-08-04,202.88,paid
PAY00000752,C000050,2025-09-04,203.34,paid
PAY00000753,C000050,2025-10-04,199.94,paid
PAY00000754,C000050,2025-11-04,194.86,paid
PAY00000755,C000050,2025-12-04,201.04,paid
PAY00000756,C000050,2026-01-04,204.08,paid
PAY00000757,C000050,2026-02-04,202.11,paid
PAY00000758,C000051,2025-03-05,211.54,paid
PAY00000759,C000051,2025-04-05,207.32,paid
PAY00000760,C000051,2025-05-05,208.08,paid
PAY00000761,C000051,2025-06-05,207.21,paid
PAY00000762,C000051,2025-07-05,213.72,paid
PAY00000763,C000051,2025-08-05,215.76,paid
PAY00000764,C000051,2025-09-05,213.94,paid
PAY00000765,C000051,2025-10-05,216.06,paid
PAY00000766,C000051,2025-11-05,208.0,paid
PAY00000767,C000051,2025-12-05,213.28,paid
PAY00000768,C000051,2026-01-05,210.76,paid
PAY00000769,C000051,2026-02-05,212.43,paid
PAY00000770,C000052,2022-11-04,150.2,paid
PAY00000771,C000052,2022-12-04,151.49,paid
PAY00000772,C000052,2023-01-04,156.22,paid
PAY00000773,C000052,2023-02-04,153.06,paid
PAY00000774,C000052,2023-03-04,153.28,paid
PAY00000775,C000052,2023-04-04,155.08,paid
PAY00000776,C000052,2023-05-04,157.91,paid
PAY00000777,C000052,2023-06-04,159.37,paid
PAY00000778,C000052,2023-07-04,149.43,paid
PAY00000779,C000052,2023-08-04,154.0,paid
PAY00000780,C000052,2023-09-04,156.71,paid
PAY00000781,C000052,2023-10-04,157.72,paid
PAY00000782,C000052,2023-11-04,158.99,paid
PAY00000783,C000052,2023-12-04,157.31,paid
PAY00000784,C000052,2024-01-04,153.41,paid
PAY00000785,C000052,2024-02-04,156.63,paid
PAY00000786,C000052,2024-03-04,156.14,paid
PAY00000787,C000052,2024-04-04,151.32,paid
PAY00000788,C000052,2024-05-04,153.0,paid
PAY00000789,C000052,2024-06-04,157.06,paid
PAY00000790,C000052,2024-07-04,159.0,paid
PAY00000791,C000052,2024-08-04,153.79,paid
PAY00000792,C000052,2024-09-04,163.53,paid
PAY00000793,C000052,2024-10-04,146.52,paid
PAY00000794,C000052,2024-11-04,155.8,paid
PAY00000795,C000052,2024-12-04,156.22,paid
PAY00000796,C000052,2025-01-04,159.79,paid
PAY00000797,C000052,2025-02-04,153.3,paid
PAY00000798,C000052,2025-03-04,153.9,paid
PAY00000799,C000052,2025-04-04,153.96,paid
PAY00000800,C000052,2025-05-04,159.57,paid
PAY00000801,C000052,2025-06-04,160.34,paid
PAY00000802,C000052,2025-07-04,154.51,paid
PAY00000803,C000052,2025-08-04,152.48,paid
PAY00000804,C000052,2025-09-04,152.59,paid
PAY00000805,C000052,2025-10-04,150.75,paid
PAY00000806,C000052,2025-11-04,160.8,paid
PAY00000807,C000052,2025-12-04,155.87,paid
PAY00000808,C000052,2026-01-04,159.35,paid
PAY00000809,C000052,2026-02-04,154.9,paid
PAY00000810,C000053,2023-07-10,543.31,paid
PAY00000811,C000053,2023-08-10,524.68,paid
PAY00000812,C000053,2023-09-10,519.64,paid
PAY00000813,C000053,2023-10-10,522.22,paid
PAY00000814,C000053,2023-11-10,503.63,paid
PAY00000815,C000053,2023-12-10,509.45,paid
PAY00000816,C000053,2024-01-10,526.83,paid
PAY00000817,C000053,2024-02-10,515.92,paid
PAY00000818,C000053,2024-03-10,523.05,paid
PAY00000819,C000053,2024-04-10,511.91,paid
PAY00000820,C000053,2024-05-10,514.09,paid
PAY00000821,C000053,2024-06-10,530.7,paid
PAY00000822,C000053,2024-07-10,517.94,paid
PAY00000823,C000053,2024-08-10,518.51,paid
PAY00000824,C000053,2024-09-10,514.77,paid
PAY00000825,C000053,2024-10-10,510.57,paid
PAY00000826,C000053,2024-11-10,512.65,paid
PAY00000827,C000053,2024-12-10,516.01,paid
PAY00000828,C000053,2025-01-10,531.46,paid
PAY00000829,C000053,2025-02-10,516.14,paid
PAY00000830,C000053,2025-03-10,528.6,failed
PAY00000831,C000053,2025-04-10,504.73,paid
PAY00000832,C000053,2025-05-10,521.38,paid
PAY00000833,C000053,2025-06-10,492.94,paid
PAY00000834,C000053,2025-07-10,506.55,paid
PAY00000835,C000053,2025-08-10,507.05,paid
PAY00000836,C000053,2025-09-10,509.66,paid
PAY00000837,C000053,2025-10-10,528.56,paid
PAY00000838,C000053,2025-11-10,493.94,paid
PAY00000839,C000053,2025-12-10,530.33,paid
PAY00000840,C000053,2026-01-10,492.7,paid
PAY00000841,C000053,2026-02-10,511.29,paid
PAY00000842,C000054,2023-12-12,160.04,paid
PAY00000843,C000054,2024-01-12,167.2,paid
PAY00000844,C000054,2024-02-12,163.82,paid
PAY00000845,C000054,2024-03-12,168.71,paid
PAY00000846,C000054,2024-04-12,169.47,paid
PAY00000847,C000054,2024-05-12,165.21,paid
PAY00000848,C000054,2024-06-12,158.24,paid
PAY00000849,C000054,2024-07-12,162.78,paid
PAY00000850,C000054,2024-08-12,161.6,paid
PAY00000851,C000054,2024-09-12,158.99,paid
PAY00000852,C000054,2024-10-12,164.95,paid
PAY00000853,C000054,2024-11-12,155.86,paid
PAY00000854,C000054,2024-12-12,157.74,paid
PAY00000855,C000054,2025-01-12,154.36,paid
PAY00000856,C000054,2025-02-12,157.3,paid
PAY00000857,C000054,2025-03-12,158.06,paid
PAY00000858,C000054,2025-04-12,160.57,paid
PAY00000859,C000054,2025-05-12,165.3,paid
PAY00000860,C000054,2025-06-12,159.21,paid
PAY00000861,C000054,2025-07-12,165.39,paid
PAY00000862,C000054,2025-08-12,169.37,paid
PAY00000863,C000054,2025-09-12,166.0,paid
PAY00000864,C000054,2025-10-12,157.53,paid
PAY00000865,C000054,2025-11-12,158.59,paid
PAY00000866,C000054,2025-12-12,165.42,paid
PAY00000867,C000054,2026-01-12,158.51,paid
PAY00000868,C000054,2026-02-12,161.52,paid
PAY00000869,C000055,2024-01-30,506.27,paid
PAY00000870,C000055,2024-02-29,509.53,failed
PAY00000871,C000055,2024-03-29,503.15,paid
PAY00000872,C000055,2024-04-29,486.22,paid
PAY00000873,C000055,2024-05-29,495.6,failed
PAY00000874,C000055,2024-06-29,515.33,paid
PAY00000875,C000055,2024-07-29,500.48,paid
PAY00000876,C000055,2024-08-29,522.14,paid
PAY00000877,C000055,2024-09-29,503.84,paid
PAY00000878,C000055,2024-10-29,484.33,paid
PAY00000879,C000055,2024-11-29,490.31,paid
PAY00000880,C000055,2024-12-29,507.76,paid
PAY00000881,C000055,2025-01-29,516.07,paid
PAY00000882,C000055,2025-02-28,502.19,paid
PAY00000883,C000055,2025-03-28,502.39,paid
PAY00000884,C000055,2025-04-28,505.28,paid
PAY00000885,C000055,2025-05-28,506.72,paid
PAY00000886,C000055,2025-06-28,492.66,paid
PAY00000887,C000055,2025-07-28,479.61,paid
PAY00000888,C000055,2025-08-28,508.44,paid
PAY00000889,C000055,2025-09-28,500.59,paid
PAY00000890,C000055,2025-10-28,505.49,paid
PAY00000891,C000055,2025-11-28,498.33,paid
PAY00000892,C000055,2025-12-28,505.7,paid
PAY00000893,C000055,2026-01-28,489.3,paid
PAY00000894,C000055,2026-02-28,496.01,paid
PAY00000895,C000056,2022-03-22,123.5,paid
PAY00000896,C000056,2022-04-22,125.39,paid
PAY00000897,C000056,2022-05-22,122.4,paid
PAY00000898,C000056,2022-06-22,128.78,paid
PAY00000899,C000056,2022-07-22,131.0,paid
PAY00000900,C000056,2022-08-22,122.56,paid
PAY00000901,C000056,2022-09-22,126.51,paid
PAY00000902,C000056,2022-10-22,125.9,paid
PAY00000903,C000056,2022-11-22,131.15,paid
PAY00000904,C000056,2022-12-22,126.72,paid
PAY00000905,C000056,2023-01-22,130.02,paid
PAY00000906,C000056,2023-02-22,128.56,paid
PAY00000907,C000056,2023-03-22,127.36,paid
PAY00000908,C000056,2023-04-22,124.78,paid
PAY00000909,C000056,2023-05-22,127.38,paid
PAY00000910,C000056,2023-06-22,123.45,paid
PAY00000911,C000056,2023-07-22,125.3,paid
PAY00000912,C000056,2023-08-22,120.84,paid
PAY00000913,C000056,2023-09-22,130.6,paid
PAY00000914,C000056,2023-10-22,126.98,paid
PAY00000915,C000056,2023-11-22,130.5,paid
PAY00000916,C000056,2023-12-22,126.84,paid
PAY00000917,C000056,2024-01-22,127.08,paid
PAY00000918,C000056,2024-02-22,128.36,paid
PAY00000919,C000056,2024-03-22,126.27,paid
PAY00000920,C000056,2024-04-22,125.88,paid
PAY00000921,C000056,2024-05-22,125.46,paid
PAY00000922,C000056,2024-06-22,123.64,paid
PAY00000923,C000056,2024-07-22,125.47,paid
PAY00000924,C000056,2024-08-22,129.68,paid
PAY00000925,C000056,2024-09-22,125.2,paid
PAY00000926,C000056,2024-10-22,132.68,paid
PAY00000927,C000056,2024-11-22,121.1,paid
PAY00000928,C000056,2024-12-22,129.83,paid
PAY00000929,C000056,2025-01-22,125.75,paid
PAY00000930,C000056,2025-02-22,127.96,paid
PAY00000931,C000056,2025-03-22,123.84,paid
PAY00000932,C000056,2025-04-22,121.66,paid
PAY00000933,C000056,2025-05-22,129.12,paid
PAY00000934,C000056,2025-06-22,130.49,paid
PAY00000935,C000056,2025-07-22,126.57,paid
PAY00000936,C000056,2025-08-22,125.2,paid
PAY00000937,C000056,2025-09-22,126.34,paid
PAY00000938,C000056,2025-10-22,126.33,paid
PAY00000939,C000056,2025-11-22,125.7,failed
PAY00000940,C000056,2025-12-22,126.9,paid
PAY00000941,C000057,2024-04-11,44.59,paid
PAY00000942,C000057,2024-05-11,44.49,paid
PAY00000943,C000057,2024-06-11,43.36,paid
PAY00000944,C000057,2024-07-11,43.76,failed
PAY00000945,C000057,2024-08-11,42.9,paid
PAY00000946,C000057,2024-09-11,44.45,paid
PAY00000947,C000057,2024-10-11,43.17,failed
PAY00000948,C000057,2024-11-11,41.64,paid
PAY00000949,C000057,2024-12-11,43.46,paid
PAY00000950,C000057,2025-01-11,44.51,paid
PAY00000951,C000057,2025-02-11,44.57,paid
PAY00000952,C000057,2025-03-11,45.15,paid
PAY00000953,C000057,2025-04-11,46.4,paid
PAY00000954,C000057,2025-05-11,44.0,paid
PAY00000955,C000057,2025-06-11,43.8,paid
PAY00000956,C000057,2025-07-11,44.13,paid
PAY00000957,C000057,2025-08-11,43.6,paid
PAY00000958,C000057,2025-09-11,42.79,paid
PAY00000959,C000057,2025-10-11,42.72,paid
PAY00000960,C000057,2025-11-11,43.88,paid
PAY00000961,C000057,2025-12-11,45.52,paid
PAY00000962,C000058,2022-08-31,5496.34,paid
PAY00000963,C000058,2023-08-31,5651.7,paid
PAY00000964,C000058,2024-08-31,5717.11,paid
PAY00000965,C000058,2025-08-31,5649.66,paid
PAY00000966,C000059,2025-02-05,74.1,paid
PAY00000967,C000059,2025-03-05,70.67,paid
PAY00000968,C000059,2025-04-05,72.21,paid
PAY00000969,C000059,2025-05-05,70.07,paid
PAY00000970,C000059,2025-06-05,71.58,paid
PAY00000971,C000059,2025-07-05,70.52,paid
PAY00000972,C000059,2025-08-05,73.52,paid
PAY00000973,C000059,2025-09-05,70.51,paid
PAY00000974,C000059,2025-10-05,70.54,paid
PAY00000975,C000059,2025-11-05,72.55,paid
PAY00000976,C000059,2025-12-05,69.49,paid
PAY00000977,C000059,2026-01-05,76.4,failed
PAY00000978,C000059,2026-02-05,72.17,failed
PAY00000979,C000060,2024-11-09,1329.79,paid
PAY00000980,C000060,2025-11-09,1256.8,paid
PAY00000981,C000061,2025-11-11,1147.95,paid
PAY00000982,C000061,2025-12-11,1153.76,paid
PAY00000983,C000061,2026-01-11,1112.31,paid
PAY00000984,C000061,2026-02-11,1160.55,paid
PAY00000985,C000062,2025-02-06,168.51,paid
PAY00000986,C000062,2025-03-06,169.31,paid
PAY00000987,C000062,2025-04-06,167.09,paid
PAY00000988,C000062,2025-05-06,174.6,paid
PAY00000989,C000062,2025-06-06,172.38,paid
PAY00000990,C000062,2025-07-06,172.1,paid
PAY00000991,C000062,2025-08-06,171.98,paid
PAY00000992,C000062,2025-09-06,172.26,paid
PAY00000993,C000062,2025-10-06,168.32,paid
PAY00000994,C000062,2025-11-06,174.01,paid
PAY00000995,C000062,2025-12-06,167.71,failed
PAY00000996,C000062,2026-01-06,172.05,failed
PAY00000997,C000063,2023-07-15,207.9,paid
PAY00000998,C000063,2023-08-15,206.12,paid
PAY00000999,C000063,2023-09-15,208.03,paid
PAY00001000,C000063,2023-10-15,209.8,paid
PAY00001001,C000063,2023-11-15,212.11,paid
PAY00001002,C000063,2023-12-15,208.92,paid
PAY00001003,C000063,2024-01-15,213.48,paid
PAY00001004,C000063,2024-02-15,205.46,paid
PAY00001005,C000063,2024-03-15,207.23,paid
PAY00001006,C000063,2024-04-15,211.24,paid
PAY00001007,C000063,2024-05-15,202.82,paid
PAY00001008,C000063,2024-06-15,221.0,paid
PAY00001009,C000063,2024-07-15,212.76,paid
PAY00001010,C000063,2024-08-15,203.15,paid
PAY00001011,C000063,2024-09-15,217.68,paid
PAY00001012,C000063,2024-10-15,205.51,paid
PAY00001013,C000063,2024-11-15,217.11,paid
PAY00001014,C000063,2024-12-15,212.33,paid
PAY00001015,C000063,2025-01-15,201.89,paid
PAY00001016,C000063,2025-02-15,204.24,paid
PAY00001017,C000063,2025-03-15,202.43,paid
PAY00001018,C000063,2025-04-15,207.15,paid
PAY00001019,C000063,2025-05-15,213.42,paid
PAY00001020,C000063,2025-06-15,216.29,paid
PAY00001021,C000063,2025-07-15,203.63,paid
PAY00001022,C000063,2025-08-15,203.02,paid
PAY00001023,C000063,2025-09-15,210.54,paid
PAY00001024,C000063,2025-10-15,202.04,paid
PAY00001025,C000063,2025-11-15,213.33,paid
PAY00001026,C000063,2025-12-15,211.83,paid
PAY00001027,C000063,2026-01-15,209.01,paid
PAY00001028,C000064,2026-01-18,251.64,paid
PAY00001029,C000064,2026-02-18,251.43,paid
PAY00001030,C000065,2023-09-17,257.88,paid
PAY00001031,C000065,2023-10-17,256.24,paid
PAY00001032,C000065,2023-11-17,263.19,paid
PAY00001033,C000065,2023-12-17,269.31,paid
PAY00001034,C000065,2024-01-17,257.57,paid
PAY00001035,C000065,2024-02-17,256.57,paid
PAY00001036,C000065,2024-03-17,256.87,paid
PAY00001037,C000065,2024-04-17,260.82,paid
PAY00001038,C000065,2024-05-17,247.66,paid
PAY00001039,C000065,2024-06-17,258.4,paid
PAY00001040,C000065,2024-07-17,266.43,paid
PAY00001041,C000065,2024-08-17,269.27,paid
PAY00001042,C000065,2024-09-17,277.14,paid
PAY00001043,C000065,2024-10-17,262.94,paid
PAY00001044,C000065,2024-11-17,259.89,paid
PAY00001045,C000065,2024-12-17,275.28,paid
PAY00001046,C000065,2025-01-17,242.85,paid
PAY00001047,C000065,2025-02-17,263.66,paid
